period,time_step,WindOffshore,WindOnshore,Price,Solar
8,20,0.061872909698996656,0.11523938982026884,56.67,0.0
8,21,0.024414715719063545,0.09696420480289987,48.1,0.0
8,22,0.0035674470457079154,0.0791421235462921,44.92,0.0
8,23,0.0017837235228539577,0.07461108593867996,41.51,0.0
8,24,0.01850613154960981,0.07793384685092886,39.41,0.0
16,1,0.3235228539576366,0.6169762875698535,28.81,0.0
16,2,0.3020066889632107,0.589185923576499,29.54,0.0
16,3,0.3137123745819398,0.5426672708050143,29.18,0.0
16,4,0.29966555183946486,0.5147258722247394,28.34,0.0
16,5,0.3157190635451505,0.4663948044102099,28.3,0.0
16,6,0.3103678929765886,0.4447968584805921,28.86,0.0
16,7,0.28885172798216274,0.4133816644011479,38.47,0.0
16,8,0.2946488294314381,0.37834164023561395,44.97,0.0
16,9,0.2905239687848383,0.3768312943664099,52.4,0.0033333333333333335
16,10,0.2855072463768116,0.36927956502038967,47.0,0.058333333333333334
16,11,0.30434782608695654,0.3103760761214318,43.51,0.13666666666666666
16,12,0.2851727982162765,0.3294064340734028,42.1,0.22666666666666666
16,13,0.23534002229654405,0.3318229874641293,40.1,0.27
16,14,0.2785953177257525,0.36837335749886724,40.66,0.27
16,15,0.30501672240802674,0.36429542365201634,41.41,0.23
16,16,0.3004459308807135,0.4080954538589337,43.85,0.105
16,17,0.31995540691192864,0.5163872526808639,44.96,0.021666666666666667
16,18,0.33957636566332217,0.6314756079142123,43.08,0.0
16,19,0.3403567447045708,0.7720888083371092,41.99,0.0
16,20,0.3406911928651059,0.8192115994562755,38.86,0.0
16,21,0.34080267558528426,0.8479081709711523,32.22,0.0
16,22,0.34080267558528426,0.8537985198610482,30.8,0.0
16,23,0.3406911928651059,0.8432260987766198,30.0,0.0
16,24,0.3406911928651059,0.8050143482857575,29.32,0.0
28,1,0.28182831661092533,0.5743845340582994,27.25,0.0
28,2,0.3169453734671126,0.703368071288325,26.84,0.0
28,3,0.30869565217391304,0.6707446005135176,25.64,0.0
28,4,0.27279821627647716,0.6657604591451443,24.99,0.0
28,5,0.3177257525083612,0.6778432260987767,25.1,0.0
28,6,0.2782608695652174,0.6157680108744903,26.13,0.0
28,7,0.2866220735785953,0.5544479685848059,26.5,0.0
28,8,0.3020066889632107,0.5879776468811357,41.64,0.0
28,9,0.2823857302118172,0.5681921159945628,44.94,0.0
28,10,0.1641025641025641,0.676483914816493,44.33,0.01
28,11,0.14771460423634336,0.766047424860293,42.47,0.041666666666666664
28,12,0.15027870680044594,0.8281226400845794,37.4,0.07
28,13,0.19063545150501673,0.8389971303428485,33.98,0.1
28,14,0.2958751393534002,0.8904999244827065,30.0,0.085
28,15,0.3494983277591973,0.8599909379247848,28.0,0.10666666666666667
28,16,0.35061315496098105,0.8932185470472739,28.2,0.06833333333333333
28,17,0.35507246376811596,0.8960882041987616,30.0,0.013333333333333334
28,18,0.35540691192865104,0.8444343754719831,39.83,0.0016666666666666668
28,19,0.3551839464882943,0.7811508835523335,39.98,0.0
28,20,0.35540691192865104,0.7320646428032019,30.79,0.0
28,21,0.35507246376811596,0.7449025826914364,26.59,0.0
28,22,0.31872909698996654,0.7222473946533756,28.2,0.0
28,23,0.35250836120401335,0.7452046518652772,28.0,0.0
28,24,0.3507246376811594,0.721643256305694,25.3,0.0
31,1,0.3492753623188406,0.9093792478477571,24.03,0.0
31,2,0.3487179487179487,0.8960882041987616,18.38,0.0
31,3,0.348494983277592,0.8661833559885214,19.75,0.0
31,4,0.3445930880713489,0.8273674671499773,17.29,0.0
31,5,0.3365663322185061,0.7705784624679052,16.21,0.0
31,6,0.33199554069119286,0.7415798217791875,20.39,0.0
31,7,0.3189520624303233,0.6657604591451443,25.4,0.0
31,8,0.30535117056856187,0.6542818305391934,37.67,0.0
31,9,0.2898550724637681,0.6872073704878418,40.11,0.006666666666666667
31,10,0.34247491638795985,0.6875094396616825,43.15,0.06833333333333333
31,11,0.34960981047937567,0.7542667270805015,40.0,0.11166666666666666
31,12,0.3497212931995541,0.8151336656094246,37.95,0.13166666666666665
31,13,0.3487179487179487,0.8430750641896995,39.0,0.12833333333333333
31,14,0.34860646599777034,0.847757136384232,32.5,0.115
31,15,0.3487179487179487,0.8649750792931581,29.0,0.055
31,16,0.3488294314381271,0.855610934904093,30.07,0.035
31,17,0.3499442586399108,0.8400543724512913,28.1,0.015
31,18,0.3502787068004459,0.8587826612294215,33.78,0.0
31,19,0.3503901895206243,0.8581785228817399,37.05,0.0
31,20,0.35016722408026757,0.8752454312037456,32.58,0.0
31,21,0.3474916387959866,0.8734330161607008,29.36,0.0
31,22,0.3482720178372352,0.9031868297840205,29.0,0.0
31,23,0.3468227424749164,0.9161758042591753,29.0,0.0
31,24,0.34124860646599775,0.8894426823742637,25.4,0.0
38,1,0.0006688963210702341,0.06071590394200272,33.32,0.0
38,2,0.0011148272017837235,0.06796556411418214,32.18,0.0
38,3,0.0005574136008918618,0.08563661078386951,28.1,0.0
38,4,0.0035674470457079154,0.1169007702763933,25.0,0.0
38,5,0.009364548494983277,0.15314907113729043,25.0,0.0
38,6,0.021739130434782608,0.1679504606554901,26.35,0.0
38,7,0.045707915273132664,0.1992146201480139,34.42,0.0
38,8,0.08428093645484949,0.24543120374565774,47.6,0.0
38,9,0.12976588628762542,0.23803050898655792,56.74,0.013333333333333334
38,10,0.15384615384615385,0.21945325479534813,47.0,0.09833333333333333
38,11,0.15618729096989967,0.22247394653375624,41.81,0.22
38,12,0.1593088071348941,0.23893671650808035,38.52,0.31333333333333335
38,13,0.17959866220735787,0.2788098474550672,37.16,0.4166666666666667
38,14,0.18773690078037905,0.27956502038966924,34.43,0.5166666666666667
38,15,0.2129319955406912,0.2818305391934753,32.53,0.44166666666666665
38,16,0.24247491638795987,0.29859537834164024,31.84,0.3016666666666667
38,17,0.2785953177257525,0.3476816190907718,37.52,0.11166666666666666
38,18,0.2981047937569677,0.443286512611388,40.42,0.008333333333333333
38,19,0.3365663322185061,0.4914665458389971,39.93,0.0
38,20,0.34894091415830547,0.513819664703217,35.47,0.0
38,21,0.3503901895206243,0.5660776317776771,32.23,0.0
38,22,0.3521739130434783,0.5612445249962241,27.93,0.0
38,23,0.3500557413600892,0.5925086844887479,27.35,0.0
38,24,0.34548494983277594,0.5823893671650808,25.0,0.0
41,1,0.342809364548495,0.8036550370034738,11.32,0.0
41,2,0.32028985507246377,0.8373357498867241,9.75,0.0
41,3,0.3372352285395764,0.8539495544479686,9.11,0.0
41,4,0.33957636566332217,0.8507778281226401,2.79,0.0
41,5,0.34247491638795985,0.8466998942757892,2.6,0.0
41,6,0.34782608695652173,0.8528923123395258,9.32,0.0
41,7,0.3455964325529543,0.8164929768917082,15.33,0.0
41,8,0.33935340022296545,0.8784171575290741,31.65,0.0
41,9,0.2956521739130435,0.894426823742637,42.58,0.005
41,10,0.27324414715719064,0.8982026884156472,41.89,0.06333333333333334
41,11,0.28818283166109254,0.8957861350249207,38.75,0.14833333333333334
41,12,0.30501672240802674,0.897749584654886,29.4,0.22333333333333333
41,13,0.29520624303233,0.8669385289231234,24.0,0.22
41,14,0.30657748049052397,0.8979006192418064,27.4,0.3333333333333333
41,15,0.27201783723522854,0.911946835825404,27.4,0.215
41,16,0.2938684503901895,0.9128530433469264,29.4,0.13
41,17,0.3375696767001115,0.9087751095000756,34.5,0.04833333333333333
41,18,0.345819397993311,0.8530433469264461,37.36,0.0033333333333333335
41,19,0.35306577480490525,0.7704274278809847,46.36,0.0
41,20,0.3528428093645485,0.7868901978553089,42.7,0.0
41,21,0.3431438127090301,0.6705935659265972,29.7,0.0
41,22,0.352396878483835,0.7125811810904698,24.0,0.0
41,23,0.35250836120401335,0.7394653375623018,23.3,0.0
41,24,0.3480490523968785,0.8528923123395258,15.1,0.0
42,1,0.3411371237458194,0.8950309620903187,19.62,0.0
42,2,0.2936454849498328,0.9099833861954387,20.0,0.0
42,3,0.26321070234113714,0.9068116598701103,19.34,0.0
42,4,0.24124860646599777,0.8853647485274128,12.04,0.0
42,5,0.24481605351170568,0.9078689019785531,12.12,0.0
42,6,0.24046822742474916,0.9065095906962695,14.91,0.0
42,7,0.2536231884057971,0.9072647636308715,22.82,0.0
42,8,0.2702341137123746,0.9060564869355082,34.32,0.0
42,9,0.28851727982162767,0.9078689019785531,34.9,0.006666666666666667
42,10,0.30379041248606464,0.9030357951971001,37.76,0.03666666666666667
42,11,0.315273132664437,0.911191662890802,29.5,0.1
42,12,0.31917502787068003,0.9137592508684489,22.6,0.15833333333333333
42,13,0.310479375696767,0.9151185621507325,22.4,0.17833333333333334
42,14,0.30066889632107024,0.9172330463676182,22.5,0.12666666666666668
42,15,0.29899665551839466,0.9179882193022202,24.0,0.16166666666666665
42,16,0.310479375696767,0.9140613200422897,27.48,0.115
42,17,0.31783723522853957,0.9010723455671349,28.83,0.06166666666666667
42,18,0.3294314381270903,0.9101344207823592,30.78,0.01
42,19,0.3290969899665552,0.9184413230629814,38.0,0.0
42,20,0.3290969899665552,0.9087751095000756,28.0,0.0
42,21,0.2948717948717949,0.9169309771937774,29.9,0.0
42,22,0.28940914158305464,0.915269596737653,28.89,0.0
42,23,0.267670011148272,0.9107385591300408,28.0,0.0
42,24,0.2674470457079153,0.8986557921764085,21.73,0.0
45,1,0.07837235228539577,0.4085485576196949,27.36,0.0
45,2,0.08305462653288741,0.41610028696571516,26.44,0.0
45,3,0.10713489409141583,0.4274278809847455,23.3,0.0
45,4,0.1551839464882943,0.37501887932336503,24.43,0.0
45,5,0.19453734671125975,0.3603685243920858,25.58,0.0
45,6,0.1454849498327759,0.2886270956048935,26.64,0.0
45,7,0.12842809364548494,0.19483461712732217,34.3,0.0
45,8,0.06911928651059086,0.17565322458843075,44.48,0.0
45,9,0.01661092530657748,0.13713940492372753,55.66,0.018333333333333333
45,10,0.00033444816053511704,0.06252831898504757,49.1,0.145
45,11,0.002787068004459309,0.04651865277148467,43.64,0.265
45,12,0.005908584169453735,0.069777979157227,41.13,0.25166666666666665
45,13,0.033556298773690076,0.12460353420933394,38.92,0.22166666666666668
45,14,0.10713489409141583,0.16689321854704728,36.37,0.23333333333333334
45,15,0.16376811594202897,0.20767255701555656,36.05,0.255
45,16,0.24849498327759198,0.2801691587373509,36.18,0.16
45,17,0.3193979933110368,0.3485878266122942,35.64,0.055
45,18,0.3470457079152731,0.329859537834164,37.09,0.006666666666666667
45,19,0.35061315496098105,0.3713940492372753,39.92,0.0
45,20,0.35228539576365664,0.45400996828273676,32.4,0.0
45,21,0.3521739130434783,0.5882797160549766,24.9,0.0
45,22,0.34782608695652173,0.64552182449781,23.7,0.0
45,23,0.35183946488294315,0.7261742939133061,27.05,0.0
45,24,0.3519509476031215,0.7134873886119921,25.19,0.0
51,1,0.34046822742474914,0.7036701404621658,26.45,0.0
51,2,0.3414715719063545,0.7364446458238937,25.01,0.0
51,3,0.3415830546265329,0.7583446609273523,24.56,0.0
51,4,0.3414715719063545,0.759703972209636,24.1,0.0
51,5,0.3415830546265329,0.7793384685092887,24.1,0.0
51,6,0.3411371237458194,0.7495846548859689,24.9,0.0
51,7,0.3415830546265329,0.7520012082766954,33.82,0.0
51,8,0.34202898550724636,0.796254342244374,37.51,0.0
51,9,0.34180602006688965,0.7767708805316418,37.91,0.008333333333333333
51,10,0.3415830546265329,0.7893067512460353,36.97,0.041666666666666664
51,11,0.341917502787068,0.7855308865730253,34.41,0.12
51,12,0.3411371237458194,0.816039873130947,34.49,0.17833333333333334
51,13,0.3409141583054627,0.8877813019181392,32.58,0.24
51,14,0.34102564102564104,0.8749433620299049,30.11,0.21333333333333335
51,15,0.3396878483835006,0.8778130191813925,28.3,0.135
51,16,0.33221850613154963,0.9013744147409757,25.95,0.07666666666666666
51,17,0.32564102564102565,0.9208578764537079,27.62,0.041666666666666664
51,18,0.3247491638795987,0.9201027035191058,31.11,0.005
51,19,0.3302118171683389,0.8974475154810452,34.98,0.0
51,20,0.34013377926421406,0.8719226702914967,29.91,0.0
51,21,0.34124860646599775,0.8251019483461712,29.35,0.0
51,22,0.34292084726867333,0.8451895484065851,28.0,0.0
51,23,0.342809364548495,0.8587826612294215,24.5,0.0
51,24,0.342809364548495,0.8974475154810452,23.6,0.0
53,1,0.3392419175027871,0.9098323516085184,29.62,0.0
53,2,0.336231884057971,0.9228213260836732,25.5,0.0
53,3,0.3318840579710145,0.9318834012988975,24.11,0.0
53,4,0.33366778149386844,0.9311282283642954,20.89,0.0
53,5,0.3210702341137124,0.9383778885364749,18.72,0.0
53,6,0.2959866220735786,0.944419272013291,14.15,0.0
53,7,0.2673355629877369,0.9377737501887933,21.86,0.0
53,8,0.2577480490523969,0.9356592659719075,21.99,0.0
53,9,0.23567447045707915,0.9368675426672708,24.66,0.006666666666666667
53,10,0.23768115942028986,0.9433620299048482,31.58,0.03
53,11,0.27157190635451506,0.9468358254040176,43.44,0.041666666666666664
53,12,0.28249721293199553,0.9427578915571666,40.6,0.07333333333333333
53,13,0.32274247491638797,0.9486482404470624,29.1,0.095
53,14,0.3392419175027871,0.9525751397069929,28.2,0.12
53,15,0.3406911928651059,0.940643407340281,26.0,0.125
53,16,0.33935340022296545,0.9468358254040176,28.81,0.10666666666666667
53,17,0.3335562987736901,0.9385289231233953,29.1,0.043333333333333335
53,18,0.336231884057971,0.9232744298444344,40.0,0.005
53,19,0.3406911928651059,0.9065095906962695,41.05,0.0
53,20,0.3372352285395764,0.9146654583899713,35.0,0.0
53,21,0.33400222965440357,0.8853647485274128,32.07,0.0
53,22,0.32831661092530656,0.8601419725117052,35.0,0.0
53,23,0.336231884057971,0.8456426521673464,29.1,0.0
53,24,0.3321070234113712,0.8361274731913608,27.22,0.0
54,1,0.3382385730211817,0.8260081558676937,28.0,0.0
54,2,0.3399108138238573,0.8599909379247848,25.01,0.0
54,3,0.33879598662207355,0.8480592055580728,28.0,0.0
54,4,0.336231884057971,0.77239087751095,24.6,0.0
54,5,0.33768115942028987,0.7764688113578009,25.73,0.0
54,6,0.29085841694537345,0.72013291043649,28.77,0.0
54,7,0.2814938684503902,0.5851079897296481,34.93,0.0
54,8,0.25295429208472686,0.4364899561999698,34.4,0.0
54,9,0.2697881828316611,0.36686301162966317,24.3,0.0033333333333333335
54,10,0.24626532887402452,0.3797009515178976,29.9,0.013333333333333334
54,11,0.17123745819397992,0.6128983537230026,37.0,0.03
54,12,0.14336677814938684,0.7146956653073554,27.8,0.06333333333333334
54,13,0.11337792642140468,0.7341791270200876,26.44,0.075
54,14,0.18316610925306578,0.7689170820117807,24.9,0.13833333333333334
54,15,0.30412486064659977,0.778734330161607,23.0,0.175
54,16,0.30256410256410254,0.818305391934753,20.1,0.11833333333333333
54,17,0.33489409141583054,0.8821930222020843,22.0,0.06
54,18,0.3392419175027871,0.8498716206011176,28.0,0.021666666666666667
54,19,0.34013377926421406,0.7980667572874188,32.4,0.0
54,20,0.3406911928651059,0.7985198610481801,44.22,0.0
54,21,0.34057971014492755,0.8497205860141972,40.1,0.0
54,22,0.3406911928651059,0.7964053768312944,30.25,0.0
54,23,0.33890746934225197,0.7038211750490863,31.8,0.0
54,24,0.32976588628762543,0.5713638423198912,40.78,0.0
57,1,0.05741360089186176,0.19981875849569553,25.56,0.0
57,2,0.07034559643255295,0.2091829028847606,25.2,0.0
57,3,0.09175027870680044,0.26793535719679806,24.35,0.0
57,4,0.11705685618729098,0.2691436338921613,23.53,0.0
57,5,0.14492753623188406,0.31520918290288474,24.08,0.0
57,6,0.12185061315496098,0.398882344056789,25.01,0.0
57,7,0.1483835005574136,0.36218093943513063,31.24,0.0
57,8,0.14581939799331103,0.34692644615616974,36.15,0.0033333333333333335
57,9,0.17469342251950948,0.4461561697628757,37.64,0.051666666666666666
57,10,0.18093645484949833,0.4460051351759553,37.01,0.215
57,11,0.17001114827201783,0.4881437849267482,34.02,0.36333333333333334
57,12,0.15150501672240801,0.5340582993505513,33.13,0.24
57,13,0.16755852842809366,0.511554145899411,32.1,0.37833333333333335
57,14,0.1750278706800446,0.6180335296782963,30.45,0.25
57,15,0.1741360089186176,0.6420480289986407,28.14,0.25333333333333335
57,16,0.18160535117056856,0.5819362634043196,29.9,0.225
57,17,0.19632107023411371,0.6144086995922066,32.46,0.12
57,18,0.2032329988851728,0.59326385742335,36.98,0.03
57,19,0.2117056856187291,0.5541458994109651,38.46,0.0
57,20,0.2144927536231884,0.5012837939888234,42.17,0.0
57,21,0.17190635451505018,0.43800030206917384,36.71,0.0
57,22,0.2269788182831661,0.3958616523183809,33.83,0.0
57,23,0.17491638795986622,0.33106781452952727,32.08,0.0
57,24,0.2084726867335563,0.4663948044102099,28.2,0.0
71,1,0.3169453734671126,0.8136233197402205,19.0,0.0
71,2,0.2924191750278707,0.7078991088959372,20.8,0.0
71,3,0.2993311036789298,0.5675879776468812,21.0,0.0
71,4,0.3134894091415831,0.43286512611388006,15.85,0.0
71,5,0.3153846153846154,0.39329406434073405,15.29,0.0
71,6,0.31270903010033446,0.39480441020993806,21.16,0.0
71,7,0.2915273132664437,0.3599154206313246,26.87,0.0
71,8,0.23166109253065775,0.3230629814227458,33.94,0.016666666666666666
71,9,0.20479375696767002,0.29587675577707295,37.17,0.16333333333333333
71,10,0.22385730211817167,0.2813774354327141,34.27,0.40166666666666667
71,11,0.19364548494983277,0.29225192569098324,33.07,0.54
71,12,0.20891861761426977,0.32381815435734784,29.2,0.5666666666666667
71,13,0.21560758082497214,0.3901223380154055,25.97,0.515
71,14,0.26343366778149385,0.4627699743241202,24.06,0.6633333333333333
71,15,0.2968784838350056,0.5752907415798217,23.73,0.51
71,16,0.3217391304347826,0.7042742788098475,24.9,0.43166666666666664
71,17,0.3379041248606466,0.7393143029753814,26.66,0.285
71,18,0.3435897435897436,0.754870865428183,33.8,0.10666666666666667
71,19,0.3462653288740245,0.7606101797311584,37.0,0.0033333333333333335
71,20,0.3470457079152731,0.7743543271409152,37.99,0.0
71,21,0.34693422519509476,0.8621054221416704,28.1,0.0
71,22,0.3470457079152731,0.8501736897749584,25.0,0.0
71,23,0.3470457079152731,0.8507778281226401,24.15,0.0
71,24,0.346711259754738,0.8945778583295575,20.2,0.0
72,1,0.3411371237458194,0.9329406434073403,19.9,0.0
72,2,0.346711259754738,0.9353571967980667,14.64,0.0
72,3,0.34693422519509476,0.9632985953783416,11.05,0.0
72,4,0.34537346711259753,0.9687358405074762,5.0,0.0
72,5,0.28494983277591973,0.9519710013593112,2.94,0.0
72,6,0.25908584169453736,0.9654130795952273,10.58,0.0
72,7,0.2973244147157191,0.9711523938982027,24.39,0.0
72,8,0.32853957636566333,0.9699441172028395,39.45,0.04
72,9,0.3004459308807135,0.9519710013593112,43.05,0.23833333333333334
72,10,0.30267558528428096,0.9140613200422897,35.1,0.39166666666666666
72,11,0.28283166109253066,0.8205709107385591,20.1,0.565
72,12,0.32876254180602005,0.8856668177012536,18.0,0.7233333333333334
72,13,0.3222965440356745,0.8386950611690077,8.51,0.7916666666666666
72,14,0.33957636566332217,0.9321854704727383,9.9,0.7266666666666667
72,15,0.34715719063545153,0.9460806524694155,17.0,0.4583333333333333
72,16,0.3462653288740245,0.9217640839752304,30.08,0.41333333333333333
72,17,0.34381270903010036,0.8707143935961336,25.4,0.21333333333333335
72,18,0.3448160535117057,0.8722247394653375,37.0,0.095
72,19,0.3470457079152731,0.9060564869355082,37.0,0.01
72,20,0.3468227424749164,0.8722247394653375,39.63,0.0
72,21,0.34693422519509476,0.8599909379247848,39.9,0.0
72,22,0.34715719063545153,0.8885364748527412,37.05,0.0
72,23,0.34715719063545153,0.8859688868750943,32.0,0.0
72,24,0.34693422519509476,0.9107385591300408,30.45,0.0
75,1,0.3396878483835006,0.6014197251170518,19.11,0.0
75,2,0.3345596432552954,0.6017217942908926,15.0,0.0
75,3,0.3403567447045708,0.6344962996526204,10.56,0.0
75,4,0.3265328874024526,0.6056486935508232,8.58,0.0
75,5,0.34738015607580824,0.6506570004531037,7.61,0.0
75,6,0.346711259754738,0.6418969944117203,9.3,0.0
75,7,0.34492753623188405,0.6157680108744903,9.74,0.0
75,8,0.34425863991081385,0.6041383476816191,12.76,0.016666666666666666
75,9,0.3414715719063545,0.6045914514423804,9.87,0.1
75,10,0.3415830546265329,0.6535266576045915,17.0,0.18166666666666667
75,11,0.3402452619843924,0.6841866787494336,24.0,0.2633333333333333
75,12,0.34102564102564104,0.7782812264008458,22.4,0.4116666666666667
75,13,0.34102564102564104,0.8053164174595983,25.0,0.49
75,14,0.3390189520624303,0.7797915722700498,25.88,0.12666666666666668
75,15,0.33979933110367894,0.7011025524845189,19.2,0.085
75,16,0.34202898550724636,0.589185923576499,13.72,0.08666666666666667
75,17,0.34258639910813826,0.5713638423198912,23.4,0.06666666666666667
75,18,0.34381270903010036,0.4941851684035644,23.9,0.03666666666666667
75,19,0.3435897435897436,0.48497205860141973,26.0,0.005
75,20,0.347603121516165,0.4535568645219755,34.0,0.0
75,21,0.3474916387959866,0.3760761214318079,37.4,0.0
75,22,0.3470457079152731,0.34556713487388613,32.3,0.0
75,23,0.34659977703455963,0.3830237124301465,30.18,0.0
75,24,0.3337792642140468,0.41020993807581935,32.3,0.0
79,1,0.013154960981047938,0.12248904999244827,26.67,0.0
79,2,0.009698996655518394,0.08563661078386951,24.0,0.0
79,3,0.017948717948717947,0.07763177767708805,22.99,0.0
79,4,0.025863991081382386,0.07521522428636157,22.16,0.0
79,5,0.033444816053511704,0.07113729043951064,22.26,0.0
79,6,0.026309921962095875,0.06554901072345568,26.0,0.0
79,7,0.022296544035674472,0.07476212052560036,30.25,0.0
79,8,0.026867335562987735,0.09288627095604894,33.74,0.006666666666666667
79,9,0.022185061315496097,0.08760006041383477,32.06,0.03
79,10,0.016164994425863992,0.0758193626340432,28.75,0.10666666666666667
79,11,0.01036789297658863,0.06811659870110255,25.04,0.23
79,12,0.00947603121516165,0.06736142576650053,24.93,0.26
79,13,0.007915273132664437,0.057091073855913006,22.83,0.2916666666666667
79,14,0.016276477146042363,0.06343452650657,22.99,0.41
79,15,0.02519509476031215,0.08714695665307355,24.92,0.3883333333333333
79,16,0.02274247491638796,0.11614559734179127,27.2,0.33
79,17,0.03678929765886288,0.14982631022504153,29.37,0.18333333333333332
79,18,0.04158305462653289,0.17489805165382874,32.28,0.07
79,19,0.046153846153846156,0.20072496601721795,38.7,0.008333333333333333
79,20,0.050947603121516166,0.21341187131853195,43.57,0.0
79,21,0.06164994425863991,0.19211599456275488,33.94,0.0
79,22,0.0516164994425864,0.21114635251472588,30.51,0.0
79,23,0.039910813823857305,0.2091829028847606,28.7,0.0
79,24,0.04392419175027871,0.19543875547500378,27.1,0.0
81,1,0.2787068004459309,0.5985500679655641,18.23,0.0
81,2,0.30301003344481603,0.6077631777677088,13.97,0.0
81,3,0.3414715719063545,0.6219604289382269,11.16,0.0
81,4,0.3462653288740245,0.6281528470019635,9.43,0.0
81,5,0.345819397993311,0.6751246035342093,8.94,0.0
81,6,0.34782608695652173,0.6621356290590545,9.5,0.0
81,7,0.34838350055741363,0.6545838997130343,7.74,0.0033333333333333335
81,8,0.34771460423634337,0.6325328500226551,10.8,0.11166666666666666
81,9,0.29431438127090304,0.5514272768463978,15.05,0.36
81,10,0.30702341137123745,0.55595831445401,8.64,0.59
81,11,0.31761426978818286,0.6118411116145598,7.51,0.575
81,12,0.3286510590858417,0.6136535266576046,7.18,0.7916666666666666
81,13,0.31995540691192864,0.6888687509439662,7.17,0.8183333333333334
81,14,0.3193979933110368,0.7204349796103308,6.72,0.715
81,15,0.28773690078037906,0.6884156471832049,3.8,0.81
81,16,0.30189520624303234,0.6761818456426522,5.7,0.705
81,17,0.31906354515050167,0.7072949705482555,8.3,0.4866666666666667
81,18,0.3306577480490524,0.696269445703066,15.01,0.21166666666666667
81,19,0.34347826086956523,0.664552182449781,20.0,0.028333333333333332
81,20,0.3451505016722408,0.6571514876906812,43.0,0.0
81,21,0.3452619843924192,0.7023108291798822,27.15,0.0
81,22,0.34693422519509476,0.7101646276997432,21.6,0.0
81,23,0.3439241917502787,0.7044253133967678,20.1,0.0
81,24,0.34738015607580824,0.7077480743090168,21.0,0.0
95,1,0.05875139353400223,0.05890348889895786,25.1,0.0
95,2,0.10423634336677814,0.09001661380456125,22.99,0.0
95,3,0.13366778149386846,0.12430146503549312,21.1,0.0
95,4,0.15551839464882944,0.1457483763781906,20.1,0.0
95,5,0.18985507246376812,0.1735387403715451,19.8,0.0
95,6,0.19163879598662206,0.20178220812566078,19.6,0.0
95,7,0.1690078037904125,0.21250566379700953,21.79,0.0
95,8,0.1593088071348941,0.22096360066455217,22.9,0.028333333333333332
95,9,0.1855072463768116,0.20329255399486482,21.91,0.19
95,10,0.19843924191750278,0.16870563359009214,19.0,0.465
95,11,0.23455964325529544,0.14046216583597643,14.98,0.7183333333333334
95,12,0.2302118171683389,0.1526959673765292,13.06,0.8933333333333333
95,13,0.19587513935340023,0.12264008457936867,14.28,0.8866666666666667
95,14,0.16510590858416946,0.08820419876151639,10.82,0.9883333333333333
