Time,DAprice,Solar,WindOnshore,WindOffshore,EI
2020-01-02T05:00:00.0,28.75,0.0,0.11252076725570155,0.2662207357859532,361.16116220009354
2020-01-02T06:00:00.0,34.16,0.0,0.13109802144691135,0.27235228539576367,335.56068661079706
2020-01-02T07:00:00.0,42.07,0.0,0.16387252680863917,0.27324414715719064,332.4012760869159
2020-01-02T08:00:00.0,44.89,0.0,0.1552635553541761,0.2850613154960981,342.45861574057335
2020-01-02T09:00:00.0,45.26,0.0033333333333333335,0.1294366409907869,0.31192865105908585,346.56128270252026
2020-01-02T10:00:00.0,45.57,0.016666666666666666,0.14922217187735992,0.3171683389074693,342.60976377540334
2020-01-02T11:00:00.0,45.09,0.03333333333333333,0.19166289080199367,0.3245261984392419,338.91581095427887
2020-01-02T12:00:00.0,45.16,0.04666666666666667,0.2179429089261441,0.3210702341137124,339.30430013609663
2020-01-02T13:00:00.0,44.9,0.04,0.2523787947439964,0.3318840579710145,339.5868834502824
2020-01-02T14:00:00.0,44.06,0.02666666666666667,0.2890801993656547,0.33411371237458193,340.7042213864607
2020-01-02T15:00:00.0,43.63,0.011666666666666667,0.3295574686603232,0.3370122630992196,339.3336099459241
2020-01-02T16:00:00.0,44.39,0.0,0.37486784473644463,0.34202898550724636,315.6699597983216
2020-01-02T17:00:00.0,46.05,0.0,0.44781755021900016,0.3435897435897436,314.0625982292414
2020-01-02T18:00:00.0,46.72,0.0,0.5426672708050143,0.34470457079152733,305.97812740892704
2020-01-02T19:00:00.0,44.62,0.0,0.5783114333182299,0.3452619843924192,297.30840616198014
2020-01-02T20:00:00.0,34.9,0.0,0.6414438906509591,0.34370122630992195,295.4937546184227
2020-01-02T21:00:00.0,34.19,0.0,0.6826763328802296,0.3433667781493868,293.453906822019
2020-01-02T22:00:00.0,32.39,0.0,0.7131853194381513,0.34470457079152733,287.63223391626354
2020-01-02T23:00:00.0,28.83,0.0,0.7270805014348286,0.3455964325529543,283.5231917966493
2020-01-03T00:00:00.0,27.44,0.0,0.7347832653677692,0.3402452619843924,288.49044214839614
2020-01-03T01:00:00.0,27.7,0.0,0.7542667270805015,0.34470457079152733,290.5400102691997
2020-01-03T02:00:00.0,27.51,0.0,0.7637819060564869,0.3445930880713489,289.5406442742599
2020-01-03T03:00:00.0,24.79,0.0,0.7402205104969037,0.341917502787068,287.41416506145043
2020-01-03T04:00:00.0,22.4,0.0,0.7139404923727534,0.3440356744704571,288.3774888315436
2020-01-03T05:00:00.0,25.98,0.0,0.7066908322005739,0.3431438127090301,289.91624962901005
2020-01-03T06:00:00.0,30.99,0.0,0.7134873886119921,0.3384615384615385,292.8236508515538
2020-01-03T07:00:00.0,29.78,0.0,0.7439963751699139,0.3343366778149387,290.4249729982648
2020-01-03T08:00:00.0,40.54,0.0,0.7379549916930978,0.3354515050167224,301.0823811895276
2020-01-03T09:00:00.0,45.76,0.008333333333333333,0.7402205104969037,0.32151616499442587,306.9655942185055
2020-01-03T10:00:00.0,47.67,0.018333333333333333,0.7219453254795348,0.25663322185061316,315.45132666149124
2020-01-03T11:00:00.0,49.17,0.03666666666666667,0.7523032774505362,0.18327759197324414,313.3165254222901
2020-01-03T12:00:00.0,44.91,0.06333333333333334,0.7301011931732366,0.27346711259754736,316.4452191512658
2020-01-03T13:00:00.0,39.7,0.04,0.6718018426219604,0.3120401337792642,317.8755185650826
2020-01-03T14:00:00.0,39.04,0.021666666666666667,0.6890197855308866,0.2807134894091416,315.93945122760454
2020-01-03T15:00:00.0,38.4,0.013333333333333334,0.734330161607008,0.29308807134894094,308.17457324115765
2020-01-03T16:00:00.0,38.91,0.0,0.5494638272164326,0.3274247491638796,311.42869300601814
2020-01-03T17:00:00.0,47.45,0.0,0.5721190152544933,0.336231884057971,304.62321535866334
2020-01-03T18:00:00.0,49.84,0.0,0.475003775864673,0.3249721293199554,300.4832238493724
2020-01-03T19:00:00.0,45.75,0.0,0.45189548406585106,0.3333333333333333,303.5797707670613
2020-01-03T20:00:00.0,44.48,0.0,0.45416100286965716,0.3206243032329989,307.82911605403086
2020-01-03T21:00:00.0,33.0,0.0,0.4437396163721492,0.320066889632107,309.73830752498833
2020-01-03T22:00:00.0,38.38,0.0,0.4426823742637064,0.3342251950947603,311.8788391615684
2020-01-03T23:00:00.0,34.3,0.0,0.45053617278356745,0.33612040133779264,312.7547688380788
2020-01-04T00:00:00.0,32.99,0.0,0.37592508684488746,0.32051282051282054,316.9056623615499
2020-01-04T01:00:00.0,30.37,0.0,0.4154961486180335,0.3294314381270903,319.62612642844186
2020-01-04T02:00:00.0,29.56,0.0,0.5277148466998943,0.33890746934225197,313.90960313328287
2020-01-04T03:00:00.0,27.05,0.0,0.50747621205256,0.34180602006688965,311.4147108421532
2020-01-04T04:00:00.0,25.2,0.0,0.5330010572421084,0.34303232998885175,306.17724824563624
2020-01-04T05:00:00.0,24.52,0.0,0.583597643860444,0.3423634336677815,299.6419366732847
2020-01-04T06:00:00.0,25.03,0.0,0.6394804410209938,0.3423634336677815,299.94823128629565
2020-01-04T07:00:00.0,27.28,0.0,0.6850928862709561,0.3423634336677815,298.87578219791146
2020-01-04T08:00:00.0,30.0,0.0,0.7066908322005739,0.3411371237458194,296.2675651152658
2020-01-04T09:00:00.0,36.41,0.015,0.689925993052409,0.3399108138238573,294.3551422897537
2020-01-04T10:00:00.0,30.0,0.03666666666666667,0.7030660021144842,0.3403567447045708,292.60305750119187
2020-01-04T11:00:00.0,30.0,0.08166666666666667,0.7254191209787041,0.33879598662207355,295.2131241118391
2020-01-04T12:00:00.0,35.0,0.08666666666666667,0.7248149826310225,0.3278706800445931,295.7488076398363
2020-01-04T13:00:00.0,32.07,0.08666666666666667,0.7143935961335146,0.30512820512820515,295.57202614140454
2020-01-04T14:00:00.0,36.8,0.045,0.6656094245582238,0.27591973244147155,301.625903030738
2020-01-04T15:00:00.0,34.09,0.03333333333333333,0.6319287116749736,0.279041248606466,304.0208098361844
2020-01-04T16:00:00.0,34.5,0.0033333333333333335,0.577254191209787,0.3,308.69879701820406
2020-01-04T17:00:00.0,45.0,0.0,0.3982782057091074,0.2997770345596433,316.7484452723623
2020-01-04T18:00:00.0,44.52,0.0,0.3106781452952726,0.26198439241917504,327.74396552012445
2020-01-04T19:00:00.0,45.94,0.0,0.20676634949403414,0.1565217391304348,340.54586803705547
2020-01-04T20:00:00.0,41.7,0.0,0.14816492976891707,0.09487179487179487,351.63102795311096
2020-01-04T21:00:00.0,34.46,0.0,0.10829179882193023,0.05730211817168339,359.8746631985618
2020-01-04T22:00:00.0,39.75,0.0,0.09424558223833258,0.04593088071348941,366.33525736836083
2020-01-04T23:00:00.0,37.95,0.0,0.07868901978553089,0.037123745819397994,372.0669433831897
2020-01-05T00:00:00.0,33.1,0.0,0.07174142878719227,0.02653288740245262,368.70886928370817
2020-01-05T01:00:00.0,32.28,0.0,0.062226249811206766,0.010144927536231883,367.18115464710945
2020-01-05T02:00:00.0,31.18,0.0,0.06766349494034134,0.021962095875139354,356.6140115194478
2020-01-05T03:00:00.0,30.1,0.0,0.07884005437245128,0.0338907469342252,360.98940943955574
2020-01-05T04:00:00.0,29.96,0.0,0.1013442078235916,0.05607580824972129,359.7504984962228
2020-01-05T05:00:00.0,29.88,0.0,0.183204953934451,0.08573021181716833,351.7583141655631
2020-01-05T06:00:00.0,30.38,0.0,0.21295876755777074,0.1189520624303233,347.02973401670124
2020-01-05T07:00:00.0,31.15,0.0,0.24754568796254342,0.15139353400222966,343.7779000782247
2020-01-05T08:00:00.0,32.09,0.0,0.2685394955444797,0.14871794871794872,340.1771325908721
2020-01-05T09:00:00.0,34.27,0.01,0.31853194381513367,0.15953177257525084,341.4450942009872
2020-01-05T10:00:00.0,37.53,0.03333333333333333,0.33121884911644767,0.23076923076923078,346.27882285401864
2020-01-05T11:00:00.0,38.99,0.04666666666666667,0.3197402205104969,0.28740245261984393,346.9173717802598
2020-01-05T12:00:00.0,38.15,0.045,0.3578009364144389,0.2778149386845039,344.0804568350966
2020-01-05T13:00:00.0,35.37,0.03833333333333333,0.34934299954689624,0.28082497212931995,338.37182739480755
2020-01-05T14:00:00.0,34.44,0.028333333333333332,0.31369883703368073,0.27079152731326644,334.990328763691
2020-01-05T15:00:00.0,36.1,0.016666666666666666,0.31490711372904395,0.2496098104793757,339.0183176621434
2020-01-05T16:00:00.0,40.59,0.0,0.3386195438755475,0.24882943143812708,339.4284816163718
2020-01-05T17:00:00.0,44.68,0.0,0.3383174747017067,0.250613154960981,335.18922871753057
2020-01-05T18:00:00.0,46.16,0.0,0.3207974626189397,0.24749163879598662,325.85186722060655
2020-01-05T19:00:00.0,43.17,0.0,0.3609726627397674,0.25785953177257526,329.4644860625693
2020-01-05T20:00:00.0,35.0,0.0,0.372753360519559,0.2677814938684504,338.14450898932745
2020-01-05T21:00:00.0,33.79,0.0,0.3697326687811509,0.29130434782608694,332.4085437501151
2020-01-05T22:00:00.0,34.9,0.0,0.37954991693097717,0.2846153846153846,322.7933773822192
2020-01-05T23:00:00.0,31.0,0.0,0.3676181845642652,0.2415830546265329,319.9560068981092
2020-01-06T00:00:00.0,29.16,0.0,0.35825404017520013,0.1930880713489409,332.8947880800687
2020-01-06T01:00:00.0,29.0,0.0,0.3704878417157529,0.20791527313266445,330.06076666818785
2020-01-06T02:00:00.0,29.08,0.0,0.33288022957257213,0.2560758082497213,327.82358531667865
2020-01-06T03:00:00.0,27.72,0.0,0.30599607310074006,0.2692307692307692,333.09429880382777
2020-01-06T04:00:00.0,27.03,0.0,0.30493883099229724,0.2741360089186176,334.27387013860533
2020-01-06T05:00:00.0,28.98,0.0,0.3103760761214318,0.27814938684503904,333.6707727826589
2020-01-06T06:00:00.0,33.18,0.0,0.3129436640990787,0.26588628762541805,344.1297364598464
2020-01-06T07:00:00.0,43.13,0.0,0.34420782359160246,0.26220735785953175,349.49203237186873
2020-01-06T08:00:00.0,44.52,0.0,0.3271409152695967,0.29698996655518395,344.65017208313895
2020-01-06T09:00:00.0,44.96,0.006666666666666667,0.37426370638876305,0.3091415830546265,340.70971917761585
2020-01-06T10:00:00.0,44.0,0.045,0.3701857725419121,0.3169453734671126,341.5201472425788
2020-01-06T11:00:00.0,42.46,0.08,0.3487388611992146,0.33690078037904125,335.5091034702752
2020-01-06T12:00:00.0,41.3,0.13333333333333333,0.3650505965866183,0.3399108138238573,336.85926058032084
2020-01-06T13:00:00.0,40.51,0.135,0.3479836882646126,0.3366778149386845,336.09548658811735
2020-01-06T14:00:00.0,41.22,0.10166666666666667,0.2878719226702915,0.3289855072463768,337.1689631756757
2020-01-06T15:00:00.0,43.28,0.05333333333333334,0.27699743241202235,0.3306577480490524,338.58835088486643
2020-01-06T16:00:00.0,43.68,0.008333333333333333,0.335447817550219,0.33645484949832777,327.38902494823327
2020-01-06T17:00:00.0,47.9,0.0,0.43195891859235763,0.3394648829431438,317.1785410412833
2020-01-06T18:00:00.0,48.91,0.0,0.4864824044706238,0.3370122630992196,306.78682616125525
2020-01-06T19:00:00.0,45.04,0.0,0.5780093641443891,0.32876254180602005,304.7490630068622
2020-01-06T20:00:00.0,40.0,0.0,0.5210693248753965,0.32441471571906355,306.648609646427
2020-01-06T21:00:00.0,33.89,0.0,0.5561093490409303,0.3365663322185061,306.548263129563
2020-01-06T22:00:00.0,33.58,0.0,0.5971907566832805,0.3351170568561873,306.0270060921014
2020-01-06T23:00:00.0,30.35,0.0,0.5831445400996829,0.33411371237458193,309.0147723924294
2020-01-07T00:00:00.0,30.0,0.0,0.5533907264763631,0.3267558528428094,309.9133188087225
2020-01-07T01:00:00.0,30.98,0.0,0.49856517142425616,0.3140468227424749,304.3879054510755
2020-01-07T02:00:00.0,29.78,0.0,0.39963751699139105,0.2954292084726867,307.0134896256684
2020-01-07T03:00:00.0,29.0,0.0,0.3345416100286966,0.2725752508361204,312.1972808327575
2020-01-07T04:00:00.0,29.65,0.0,0.398882344056789,0.27569676700111484,311.186533059637
2020-01-07T05:00:00.0,31.79,0.0,0.37094094547651413,0.2579710144927536,326.84076997150436
2020-01-07T06:00:00.0,38.73,0.0,0.33650505965866184,0.20334448160535118,345.9646261614925
2020-01-07T07:00:00.0,49.01,0.0,0.2662739767406736,0.17369007803790412,360.3481864778688
2020-01-07T08:00:00.0,51.09,0.0016666666666666668,0.23047877964053767,0.0935340022296544,370.33016667816963
2020-01-07T09:00:00.0,51.12,0.03666666666666667,0.2736746714997734,0.0758082497212932,370.05387203075657
2020-01-07T10:00:00.0,49.83,0.10833333333333334,0.3460202386346473,0.12396878483835005,361.6849792690034
2020-01-07T11:00:00.0,49.16,0.19333333333333333,0.4082464884458541,0.20992196209587513,351.1506132289172
2020-01-07T12:00:00.0,48.43,0.21833333333333332,0.4370940945476514,0.30379041248606464,343.6543346319788
2020-01-07T13:00:00.0,47.99,0.17666666666666667,0.46669687358405076,0.32519509476031216,338.48658181413964
2020-01-07T14:00:00.0,46.22,0.11,0.5271107083522126,0.33645484949832777,338.896402057036
2020-01-07T15:00:00.0,43.1,0.06,0.5633590092131098,0.3394648829431438,336.72150143700367
2020-01-07T16:00:00.0,45.9,0.005,0.625736293611237,0.33935340022296545,331.92680586317215
2020-01-07T17:00:00.0,47.96,0.0,0.7035191058752455,0.34169453734671124,319.59493227161875
2020-01-07T18:00:00.0,48.11,0.0,0.775713638423199,0.34258639910813826,304.5679215742603
2020-01-07T19:00:00.0,40.89,0.0,0.796254342244374,0.34425863991081385,301.54553065279646
2020-01-07T20:00:00.0,30.1,0.0,0.8210240144993204,0.34169453734671124,291.294452869486
2020-01-07T21:00:00.0,32.93,0.0,0.8474550672103912,0.34414715719063543,282.40343303321634
2020-01-07T22:00:00.0,31.0,0.0,0.8409605799728138,0.34080267558528426,278.41442160611854
2020-01-07T23:00:00.0,31.3,0.0,0.8639178371847153,0.3415830546265329,274.22599471813896
2020-01-08T00:00:00.0,25.27,0.0,0.8885364748527412,0.3357859531772575,265.093234738104
2020-01-08T01:00:00.0,25.77,0.0,0.8988068267633288,0.342809364548495,259.59247182514514
2020-01-08T02:00:00.0,23.24,0.0,0.8837033680712884,0.34370122630992195,261.40619908274977
2020-01-08T03:00:00.0,19.76,0.0,0.865277148466999,0.3435897435897436,264.1889757202164
2020-01-08T04:00:00.0,19.28,0.0,0.830237124301465,0.3433667781493868,268.4436595733914
2020-01-08T05:00:00.0,23.86,0.0,0.7699743241202235,0.3206243032329989,281.3344302431538
2020-01-08T06:00:00.0,27.7,0.0,0.7695212203594624,0.26053511705685617,301.637696940972
2020-01-08T07:00:00.0,40.07,0.0,0.7464129285606403,0.2346711259754738,322.41764097175223
2020-01-08T08:00:00.0,42.66,0.0,0.7113729043951065,0.32954292084726866,334.4485242024582
2020-01-08T09:00:00.0,44.21,0.005,0.6982328953330312,0.32998885172798215,338.6007348816528
2020-01-08T10:00:00.0,46.17,0.03666666666666667,0.6547349342999547,0.3124860646599777,341.0339065633861
2020-01-08T11:00:00.0,46.18,0.065,0.5763479836882646,0.28528428093645486,343.15828912081713
2020-01-08T12:00:00.0,46.85,0.08666666666666667,0.47832653677692194,0.26477146042363436,350.317398275627
2020-01-08T13:00:00.0,44.9,0.06833333333333333,0.42924029602779035,0.21471571906354514,354.11859529220226
2020-01-08T14:00:00.0,46.04,0.056666666666666664,0.2979912399939586,0.15607580824972128,363.89663715597123
2020-01-08T15:00:00.0,46.33,0.043333333333333335,0.260081558676937,0.10579710144927536,369.49988760716525
2020-01-08T16:00:00.0,47.9,0.0016666666666666668,0.1927201329104365,0.06967670011148272,373.9110343975138
2020-01-08T17:00:00.0,58.92,0.0,0.16296631928711675,0.03835005574136009,373.33901646234676
2020-01-08T18:00:00.0,55.92,0.0,0.1389518199667724,0.03701226309921962,368.51395251661916
2020-01-08T19:00:00.0,56.67,0.0,0.11523938982026884,0.061872909698996656,371.0039012658668
2020-01-08T20:00:00.0,48.1,0.0,0.09696420480289987,0.024414715719063545,378.6438375888903
2020-01-08T21:00:00.0,44.92,0.0,0.0791421235462921,0.0035674470457079154,385.3682429200755
2020-01-08T22:00:00.0,41.51,0.0,0.07461108593867996,0.0017837235228539577,389.1245688687783
2020-01-08T23:00:00.0,39.41,0.0,0.07793384685092886,0.01850613154960981,392.3396417796448
2020-01-09T00:00:00.0,34.08,0.0,0.09636006645521825,0.028539576365663323,386.0384809925242
2020-01-09T01:00:00.0,32.2,0.0,0.16039873130946986,0.0391304347826087,369.4896186583599
2020-01-09T02:00:00.0,32.56,0.0,0.2587222473946534,0.04381270903010034,355.7864860823098
2020-01-09T03:00:00.0,32.11,0.0,0.35175955293762273,0.0600891861761427,345.7001514400682
2020-01-09T04:00:00.0,29.0,0.0,0.468660323214016,0.11560758082497213,327.93073729229764
2020-01-09T05:00:00.0,29.0,0.0,0.5761969491013442,0.17402452619843925,317.2497389285644
2020-01-09T06:00:00.0,35.28,0.0,0.6594170064944872,0.1716833890746934,327.07907217550024
2020-01-09T07:00:00.0,46.5,0.0,0.7790363993354478,0.24503901895206243,322.81759197809276
2020-01-09T08:00:00.0,47.85,0.0,0.8300860897145447,0.3193979933110368,315.9965318864987
2020-01-09T09:00:00.0,45.68,0.005,0.8427729950158587,0.33979933110367894,313.99504360167157
2020-01-09T10:00:00.0,43.61,0.016666666666666666,0.8658812868146806,0.33935340022296545,313.285765650548
2020-01-09T11:00:00.0,40.0,0.025,0.8637668025977949,0.3403567447045708,316.8799297982552
2020-01-09T12:00:00.0,37.06,0.041666666666666664,0.8663343905754418,0.3421404682274248,310.1140259396973
2020-01-09T13:00:00.0,34.04,0.035,0.8400543724512913,0.341917502787068,306.9483153843438
2020-01-09T14:00:00.0,32.9,0.018333333333333333,0.8087902129587675,0.3204013377926421,300.3550703533138
2020-01-09T15:00:00.0,32.54,0.01,0.7482253436036852,0.32028985507246377,309.32430677398935
2020-01-09T16:00:00.0,33.21,0.0016666666666666668,0.7098625585259024,0.3421404682274248,314.6770954692557
2020-01-09T17:00:00.0,42.93,0.0,0.6699894275789156,0.3411371237458194,316.85077757989177
2020-01-09T18:00:00.0,45.86,0.0,0.6524694154961486,0.3196209587513935,317.4441775478095
2020-01-09T19:00:00.0,41.03,0.0,0.6215073251774657,0.2848383500557414,326.27427860448086
2020-01-09T20:00:00.0,32.96,0.0,0.6218093943513064,0.30345596432552957,322.1500270342882
2020-01-09T21:00:00.0,30.9,0.0,0.5771031566228666,0.23444816053511705,314.30981733498294
2020-01-09T22:00:00.0,31.02,0.0,0.6100286965715149,0.18896321070234115,311.2363145866265
2020-01-09T23:00:00.0,29.7,0.0,0.6165231838090923,0.15986622073578596,311.9542010440152
2020-01-10T00:00:00.0,28.0,0.0,0.5731762573629361,0.1241917502787068,314.3813865041209
2020-01-10T01:00:00.0,27.6,0.0,0.6095755928107537,0.10412486064659977,322.12234459984455
2020-01-10T02:00:00.0,28.12,0.0,0.5322458843075064,0.09910813823857302,328.99020915721945
2020-01-10T03:00:00.0,26.75,0.0,0.5307355384383023,0.07157190635451505,319.1049024710407
2020-01-10T04:00:00.0,27.07,0.0,0.5107989729648089,0.06644370122630992,322.16923929654894
2020-01-10T05:00:00.0,27.95,0.0,0.4866334390575442,0.14448160535117058,328.6305612178514
2020-01-10T06:00:00.0,29.18,0.0,0.4245582238332578,0.12396878483835005,345.4030688281038
2020-01-10T07:00:00.0,43.29,0.0,0.3633892161304939,0.14381270903010032,356.6540682320912
2020-01-10T08:00:00.0,47.4,0.0,0.34692644615616974,0.23534002229654405,356.8886259008372
2020-01-10T09:00:00.0,53.63,0.023333333333333334,0.37471681014952424,0.3302118171683389,352.6007953950811
2020-01-10T10:00:00.0,54.33,0.056666666666666664,0.42772995015858634,0.33567447045707915,348.12507644521696
2020-01-10T11:00:00.0,50.39,0.09666666666666666,0.5065700045310376,0.33567447045707915,341.7718858455391
2020-01-10T12:00:00.0,42.56,0.08833333333333333,0.5284700196344962,0.3206243032329989,338.8407396724825
2020-01-10T13:00:00.0,37.71,0.13,0.48572723153602176,0.28205128205128205,344.0888779858785
2020-01-10T14:00:00.0,37.27,0.09333333333333334,0.3994864824044706,0.25629877369007803,349.8113508893583
2020-01-10T15:00:00.0,37.73,0.05333333333333334,0.3677692191511856,0.25384615384615383,351.6563302058111
2020-01-10T16:00:00.0,42.69,0.01,0.25132155263555356,0.2520624303232999,359.2838150109
2020-01-10T17:00:00.0,48.94,0.0,0.2313849871620601,0.2153846153846154,358.8244278341044
2020-01-10T18:00:00.0,52.0,0.0,0.21643256305694003,0.1234113712374582,355.7305138093441
2020-01-10T19:00:00.0,47.68,0.0,0.17776770880531642,0.0778149386845039,364.0841116734368
2020-01-10T20:00:00.0,45.03,0.0,0.1647787343301616,0.08461538461538462,369.89645902759975
2020-01-10T21:00:00.0,41.29,0.0,0.12520767255701556,0.05741360089186176,376.7923495402619
2020-01-10T22:00:00.0,39.9,0.0,0.15239389820268842,0.07814938684503901,375.1465873664088
2020-01-10T23:00:00.0,33.04,0.0,0.19876151638725267,0.11616499442586399,361.7471686884469
2020-01-11T00:00:00.0,35.01,0.0,0.2439208578764537,0.15752508361204012,351.29743316337414
2020-01-11T01:00:00.0,34.0,0.0,0.31249056033831746,0.22519509476031216,334.1565319176711
2020-01-11T02:00:00.0,31.43,0.0,0.3797009515178976,0.2909698996655518,316.00408431592734
2020-01-11T03:00:00.0,29.14,0.0,0.4808941247545688,0.33322185061315496,304.24627307656266
2020-01-11T04:00:00.0,28.84,0.0,0.5056637970095151,0.33879598662207355,300.7323130759361
2020-01-11T05:00:00.0,28.43,0.0,0.5141217338770578,0.33957636566332217,296.51983703911526
2020-01-11T06:00:00.0,28.85,0.0,0.5541458994109651,0.33768115942028987,295.85691325437114
2020-01-11T07:00:00.0,30.29,0.0,0.5911493732064643,0.3384615384615385,299.4121570046311
2020-01-11T08:00:00.0,35.68,0.0,0.6920404772692946,0.3384615384615385,306.3050653956994
2020-01-11T09:00:00.0,40.0,0.028333333333333332,0.7266273976740674,0.3391304347826087,319.82636490396345
2020-01-11T10:00:00.0,37.97,0.07,0.7358405074762121,0.33890746934225197,320.7550072534262
2020-01-11T11:00:00.0,37.9,0.115,0.7509439661682525,0.3390189520624303,313.4950440649018
2020-01-11T12:00:00.0,34.7,0.145,0.7734481196193929,0.3386845039018952,285.2157292692715
2020-01-11T13:00:00.0,32.98,0.13666666666666666,0.7819060564869356,0.3391304347826087,272.4991081813932
2020-01-11T14:00:00.0,31.45,0.1,0.7636308714695665,0.3392419175027871,272.1564118843026
2020-01-11T15:00:00.0,32.25,0.04666666666666667,0.7722398429240296,0.3406911928651059,274.28399466768235
2020-01-11T16:00:00.0,32.55,0.005,0.8211750490862407,0.34202898550724636,275.2574158135168
2020-01-11T17:00:00.0,40.62,0.0,0.868297840205407,0.34202898550724636,287.1533983086327
2020-01-11T18:00:00.0,44.5,0.0,0.892161304938831,0.3421404682274248,287.5515450795332
2020-01-11T19:00:00.0,33.76,0.0,0.8960882041987616,0.3421404682274248,286.37428970496944
2020-01-11T20:00:00.0,32.0,0.0,0.892916477873433,0.34225195094760313,277.0100600637627
2020-01-11T21:00:00.0,28.39,0.0,0.8808337109198007,0.34013377926421406,258.9772410591671
2020-01-11T22:00:00.0,29.9,0.0,0.8873281981573781,0.3423634336677815,251.10784074143342
2020-01-11T23:00:00.0,26.5,0.0,0.8784171575290741,0.34124860646599775,247.77882252521397
2020-01-12T00:00:00.0,25.26,0.0,0.8676937018577254,0.34002229654403565,249.62671498040697
2020-01-12T01:00:00.0,23.79,0.0,0.8625585259024316,0.3391304347826087,242.09585232590493
2020-01-12T02:00:00.0,25.1,0.0,0.8471529980365504,0.33935340022296545,235.92446963239212
2020-01-12T03:00:00.0,23.75,0.0,0.8605950762724663,0.3390189520624303,232.50706402901065
2020-01-12T04:00:00.0,23.31,0.0,0.8334088506267935,0.3390189520624303,237.1826699699456
2020-01-12T05:00:00.0,23.58,0.0,0.8377888536474852,0.3394648829431438,241.71803698174483
2020-01-12T06:00:00.0,24.9,0.0,0.842924029602779,0.3391304347826087,239.85430122892254
2020-01-12T07:00:00.0,29.6,0.0,0.8557619694910135,0.3382385730211817,242.83697758767326
2020-01-12T08:00:00.0,28.6,0.0,0.8542516236218094,0.3390189520624303,249.87544421269715
2020-01-12T09:00:00.0,28.6,0.008333333333333333,0.8669385289231234,0.33935340022296545,256.9974551506506
2020-01-12T10:00:00.0,28.6,0.03166666666666667,0.8763026733121885,0.3391304347826087,258.6012426738972
2020-01-12T11:00:00.0,30.9,0.035,0.8938226853949555,0.3392419175027871,258.1169372294372
2020-01-12T12:00:00.0,30.9,0.04,0.9149675275638122,0.33890746934225197,257.04282494466366
2020-01-12T13:00:00.0,29.5,0.03666666666666667,0.9208578764537079,0.3390189520624303,260.5373175462074
