Solar_profile,Wind_on_profile,Wind_off_profile,Dayahead_price
0.0008728288382648163,0.34569576360621135,0.0,50.87
0.0007855459544383347,0.3518267249610533,0.0,48.19
0.0008728288382648163,0.36464143926830495,0.0,44.68
0.0007855459544383347,0.39956781747826525,0.0,38.5
0.0007855459544383347,0.4417809940198,0.0,36.8
0.0007855459544383347,0.46278707472737324,0.0,36.55
0.001658374792703151,0.4750992512186542,0.0,36.6
0.002094789211835559,0.5010302025227399,0.0,36.55
0.004451427075150563,0.5257048092868989,0.0,36.55
0.08815571266474645,0.5421377958691391,0.0,36.55
0.2861132931832068,0.5309312025729936,0.0,37.55
0.3953041808501353,0.5323383084577115,0.0,37.55
0.43641441913240814,0.5662093572541333,0.0,37.55
0.4584097058566815,0.593748429569325,0.0,37.55
0.4136335864536964,0.5961606110859842,0.0,36.6
0.339792266736493,0.5880194984672596,0.0,35.5
0.20459107968927293,0.5570631690034675,0.0,36.0
0.06118530156236362,0.5221870445751042,0.0,38.5
0.0068080649384655665,0.5032916226946078,0.0,52.01
0.004975124378109453,0.508065731946329,0.0,55.16
0.004887841494282971,0.5060053269008493,0.0,57.4
0.004887841494282971,0.5223880597014925,0.0,53.86
0.005062407261935934,0.5157043067490829,0.0,53.45
0.005062407261935934,0.5155032916226946,0.0,49.72
0.005062407261935934,0.5110809588421529,0.0,46.69
0.004625992842803526,0.5108296899341676,0.0,42.43
0.0011346774897442612,0.5221870445751042,0.0,40.1
0.000698263070611853,0.5284687672747375,0.0,39.11
0.000698263070611853,0.5248002412181517,0.0,37.55
0.000698263070611853,0.5372129252726268,0.0,37.7
0.0006109801867853714,0.5534951505100759,0.0,39.6
0.0006109801867853714,0.5587717975777677,0.0,43.34
0.004975124378109453,0.5662596110357304,0.0,48.45
0.1111983939949376,0.584401226192271,0.0,51.6
0.3018242122719735,0.5923915774662043,0.0,52.0
0.4266387361438422,0.5942007136036986,0.0,51.25
0.4977742864624247,0.6065128900949797,0.0,50.56
0.5089464955922144,0.6101814161515654,0.0,50.57
0.4979488522300777,0.6196291270918136,0.0,50.57
0.4623374356288732,0.6186240514598723,0.0,48.45
0.34354543074103167,0.6087240564852505,0.0,50.25
0.13310639783538447,0.5924418312478014,0.0,54.23
0.020511477699223183,0.5835971656867179,0.0,58.65
0.003578598236885747,0.5850042715714358,0.0,60.43
0.001658374792703151,0.5741494547464697,0.0,60.03
0.001658374792703151,0.5669631639780893,0.0,55.03
0.001658374792703151,0.563646414392683,0.0,52.25
0.0017456576765296325,0.5567113925322881,0.0,48.45
0.0017456576765296325,0.5470626664656515,0.0,46.11
0.0017456576765296325,0.547414442936831,0.0,43.0
0.0017456576765296325,0.5333433840896528,0.0,39.55
0.001658374792703151,0.5219357756671189,0.0,37.44
0.0017456576765296325,0.5172621739785919,0.0,35.64
0.0017456576765296325,0.5125885722900648,0.0,35.5
0.001658374792703151,0.5021860394994724,0.0,36.14
0.001658374792703151,0.4892205638474295,0.0,36.97
0.006546216286986122,0.4754007739082366,0.0,38.92
0.1311861743912019,0.4437408915020855,0.0,44.49
0.34651304879113204,0.41916679230112064,0.0,49.0
0.46207558697739376,0.4221317654153475,0.0,50.3
0.5206424020249629,0.45509824614302224,0.0,48.0
0.5430741031683687,0.4912307151113121,0.0,46.64
0.541852142794798,0.5120357806924971,0.0,44.01
0.5196822903028716,0.5125383185084678,0.0,41.27
0.3978353844811033,0.48761244283632343,0.0,49.92
0.15475255302435192,0.44409266797326497,0.0,55.16
0.019551365977131883,0.42997135534448966,0.0,59.29
0.0022693549794885223,0.4133373536358611,0.0,61.09
0.002094789211835559,0.40504547967234533,0.0,60.0
0.002094789211835559,0.4189657771747324,0.0,59.4
0.002094789211835559,0.39288406452585556,0.0,55.36
0.0020075063280090774,0.3399165787225489,0.0,53.06
0.0008728288382648163,0.31368410472888086,0.0,50.23
0.000698263070611853,0.30931202572993616,0.0,47.01
0.000698263070611853,0.3136338509472838,0.0,43.79
0.000698263070611853,0.3043369013518267,0.0,41.65
0.000698263070611853,0.29926126941052317,0.0,41.62
0.000698263070611853,0.294537413940399,0.0,44.5
0.0009601117220912979,0.2915221870445751,0.0,56.0
0.0012219603735707427,0.28790391476958643,0.0,62.0
0.005760670332547788,0.2799638172772501,0.0,64.84
0.10657240115213407,0.2631288004422333,0.0,68.25
0.2674347560443397,0.24358007940097492,0.0,65.97
0.3497425154927119,0.25739986934016784,0.0,63.93
0.3790695644584097,0.2862957937584803,0.0,63.94
0.3819498996246836,0.3006181215136439,0.0,63.94
0.35847080387536007,0.3055429921101563,0.0,61.97
0.30095138343370864,0.30589476858133574,0.0,62.45
0.1951645282360129,0.2776521433237851,0.0,63.9
0.06755695208169678,0.2296095281169908,0.0,67.02
0.011172209129789648,0.21674456002814213,0.0,71.05
0.004887841494282971,0.24553997688326046,0.0,72.6
0.004713275726630008,0.2554399718578823,0.0,70.0
0.004713275726630008,0.2610181416151565,0.0,66.0
0.004015012656018155,0.2554902256394794,0.0,62.48
0.003316749585406302,0.24016282225237448,0.0,61.25
0.003316749585406302,0.22141816171666917,0.0,64.68
0.003316749585406302,0.20714608774310267,0.0,56.25
0.003316749585406302,0.20935725413337353,0.0,51.86
0.003316749585406302,0.21413136338509473,0.0,50.91
0.003316749585406302,0.2026232473993668,0.0,50.56
0.003316749585406302,0.18744660535705313,0.0,51.25
0.003316749585406302,0.1834263028292879,0.0,58.45
0.003316749585406302,0.17367706919945725,0.0,68.3
0.005760670332547788,0.1604603246394291,0.0,70.41
0.07995112158505717,0.14473089099954772,0.0,75.0
0.2503273108143493,0.11643801196040002,0.0,73.48
0.35323383084577115,0.10673903211216644,0.0,72.31
0.41407000087282886,0.10487964219307502,0.0,71.35
0.4385092083442437,0.11879993969546208,0.0,72.52
0.41738675045823515,0.12332278003919794,0.0,69.75
0.3567251461988304,0.1205085682697623,0.0,68.29
0.2504145936981758,0.11965425398261219,0.0,69.75
0.09182159378545868,0.11297050103020252,0.0,71.9
0.03168368682901283,0.11432735313332328,0.0,80.0
0.009339268569433535,0.12684054475099252,0.0,80.0
0.003927729772191673,0.13834866073672045,0.0,75.99
0.003927729772191673,0.15156540529674858,0.0,75.39
0.003927729772191673,0.15548520026131965,0.0,72.69
0.004015012656018155,0.15458063219257248,0.0,70.0
0.004015012656018155,0.1552841851349314,0.0,69.02
0.004015012656018155,0.15568621538770794,0.0,67.54
0.004015012656018155,0.15613849942208152,0.0,60.39
0.004015012656018155,0.14628875822905674,0.0,55.75
0.004015012656018155,0.13779586913915273,0.0,55.16
0.004015012656018155,0.13211719181868437,0.0,53.51
0.003927729772191673,0.12111161364892709,0.0,55.18
0.003927729772191673,0.11236745565103774,0.0,67.61
0.007331762241424456,0.11241770943263481,0.0,70.0
0.08641005498821681,0.10859842203125786,0.0,73.54
0.2246661429693637,0.10161314638926579,0.0,75.95
0.3244304791830322,0.10724156992813709,0.0,77.18
0.36257309941520466,0.11493039851248807,0.0,77.01
0.36929388146984377,0.12608673802703654,0.0,73.79
0.36754822379331414,0.13613749434644956,0.0,73.02
0.2630706118530156,0.13880094477109403,0.0,70.89
0.13363009513834337,0.13990652796622946,0.0,72.85
0.026533996683250415,0.14337403889642697,0.0,78.0
0.00375316400453871,0.1636765666616413,0.0,83.35
0.003316749585406302,0.1670938238102417,0.0,90.0
0.0034040324692327832,0.1928237599879391,0.0,79.6
0.0034040324692327832,0.2079501482486557,0.0,75.4
0.0034040324692327832,0.22217196844062514,0.0,72.1
0.0034040324692327832,0.2208151163375044,0.0,67.54
0.0034040324692327832,0.21930750288959244,0.0,77.0
0.0034040324692327832,0.2227247600381929,0.0,65.85
0.003316749585406302,0.21986029448716016,0.0,63.78
0.0034040324692327832,0.21091512136288257,0.0,59.31
0.003316749585406302,0.20387959193929342,0.0,58.0
0.0034040324692327832,0.19880395999798986,0.0,60.65
0.003316749585406302,0.2037790843760993,0.0,65.0
0.003316749585406302,0.21161867430524148,0.0,83.98
0.0038404468883651917,0.216644052464948,0.0,95.02
0.019027668674172996,0.22011156339514548,0.0,99.0
0.05568647988129528,0.20252273983617267,0.0,100.0
0.0940909487649472,0.17518468264736922,0.0,100.0
0.12621105001309244,0.15804814312277,0.0,100.0
0.13685956183992318,0.14251972460927684,0.0,100.0
0.12961508248232523,0.1373938388863762,0.0,100.0
0.10954001920223444,0.13648927081762902,0.0,99.85
0.07750720083791568,0.1422684557012915,0.0,97.85
0.021209740769835034,0.15880194984672596,0.0,100.0
0.004887841494282971,0.2001608121011106,0.0,106.95
0.004451427075150563,0.24453490125131916,0.0,108.97
0.004538709958977045,0.2760942760942761,0.0,101.85
0.004538709958977045,0.30318106437509423,0.0,101.17
0.004538709958977045,0.32594602743856477,0.0,100.0
0.004625992842803526,0.32232775516357604,0.0,90.0
0.004538709958977045,0.3305191215638977,0.0,95.98
0.004625992842803526,0.3667018443137846,0.0,77.93
0.004538709958977045,0.4051962410171365,0.0,69.55
0.004625992842803526,0.43072516206844563,0.0,65.0
0.004625992842803526,0.4387657671239761,0.0,60.0
0.004625992842803526,0.44680637217950653,0.0,61.1
0.004538709958977045,0.46580230162319713,0.0,69.51
0.004451427075150563,0.49570330167345095,0.0,86.93
0.005149690145762416,0.5036433991657873,0.0,103.54
0.022169852491926333,0.5037439067289814,0.0,110.45
0.06031247272409881,0.49334137393838884,0.0,110.0
0.08632277210439034,0.47891853862003114,0.0,110.45
0.10107357947106572,0.462586059600985,0.0,110.0
0.1030810857990748,0.4692698125533946,0.0,110.0
0.08204591079689273,0.4750992512186542,0.0,107.75
0.053766256437112685,0.4839439167797377,0.0,100.98
0.029239766081871343,0.49203477561686515,0.0,100.36
0.00907741991795409,0.5055027890848787,0.0,110.0
0.004451427075150563,0.5122870496004824,0.0,113.37
0.004364144191324081,0.5128900949796472,0.0,114.89
0.004364144191324081,0.5055530428664757,0.0,110.0
0.004364144191324081,0.5083672546359114,0.0,110.0
0.004364144191324081,0.5077139554751495,0.0,97.45
0.004364144191324081,0.4985175134428866,0.0,74.49
0.004364144191324081,0.5063571033720288,0.0,70.17
0.004364144191324081,0.5030906075682195,0.0,61.64
0.004276861307497599,0.5068596411879994,0.0,55.96
0.004189578423671118,0.510377405899794,0.0,51.88
0.004189578423671118,0.5124378109452736,0.0,50.25
0.004276861307497599,0.5259058244132871,0.0,50.25
0.004102295539844637,0.5266596311372431,0.0,51.39
0.004102295539844637,0.5321875471129203,0.0,55.62
0.004713275726630008,0.5368611488014473,0.0,60.39
0.02295539844636467,0.5314839941705614,0.0,72.03
0.08344243693811644,0.5272124227348108,0.0,92.01
0.14698437636379505,0.5460073370521131,0.0,95.98
0.1832940560356114,0.5619880395999799,0.0,75.02
0.2043292310377935,0.5647519975878185,0.0,75.03
0.2113991446277385,0.5524398210965376,0.0,76.64
0.19254604172121847,0.5417357656163626,0.0,72.85
0.1392161997032382,0.5328911000552792,0.0,75.5
0.06170899886532251,0.5114829890949294,0.0,100.0
0.013005149690145762,0.49716066133976583,0.0,114.89
0.004015012656018155,0.48283833358460226,0.0,120.0
0.003927729772191673,0.4707774260013066,0.0,121.24
0.0038404468883651917,0.4542941856374692,0.0,120.69
0.0038404468883651917,0.4491682999145686,0.0,115.0
0.0038404468883651917,0.45439469320066334,0.0,101.41
0.0038404468883651917,0.45308809487913965,0.0,62.0
0.00375316400453871,0.4616814915322378,0.0,55.75
0.00375316400453871,0.4715312327252626,0.0,53.14
0.0038404468883651917,0.4922860445248505,0.0,49.03
0.0038404468883651917,0.5130408563244384,0.0,48.45
0.0038404468883651917,0.5256545555053018,0.0,49.07
0.00375316400453871,0.5355042966983266,0.0,50.87
0.003665881120712228,0.5471129202472486,0.0,50.23
0.005149690145762416,0.5425900799035127,0.0,51.6
0.03465130487911321,0.5325393235840997,0.0,57.43
0.10971458496988741,0.5284687672747375,0.0,60.9
0.19577550842279828,0.5272626765164079,0.0,61.53
0.23452910884175612,0.5248002412181517,0.0,60.39
0.2745046696342847,0.533494145434444,0.0,56.41
0.2652526839486777,0.5416855118347655,0.0,56.99
0.25434232347036745,0.5472134278104427,0.0,56.41
0.18250851008117308,0.550429669832655,0.0,56.52
0.08012568735271014,0.5551535253027791,0.0,62.6
0.01291786680631928,0.5551535253027791,0.0,95.0
0.00750632800907742,0.5626915925423388,0.0,107.75
0.004364144191324081,0.5689230614603749,0.0,110.29
0.0038404468883651917,0.5753052917232022,0.0,110.0
0.003927729772191673,0.5776672194582643,0.0,100.36
0.003927729772191673,0.5718880345746017,0.0,67.78
0.003927729772191673,0.5630936227951153,0.0,58.25
0.003927729772191673,0.5425398261219156,0.0,53.19
0.003316749585406302,0.5323383084577115,0.0,50.87
0.00322946670157982,0.5307301874466054,0.0,47.69
0.00322946670157982,0.522790089954269,0.0,46.36
0.00322946670157982,0.5190210563344891,0.0,52.3
0.00375316400453871,0.5171114126338007,0.0,62.51
0.004189578423671118,0.5056535504296699,0.0,77.9
0.007069913589945012,0.4902758932609679,0.0,95.98
0.10473946059177795,0.4799738680335695,0.0,98.42
0.2875098193244305,0.4683149907030504,0.0,95.98
0.4015012656018155,0.4602241318659229,0.0,83.35
0.46155188967443483,0.4560530679933665,0.0,80.0
0.5047569171685432,0.4457007889843711,0.0,80.98
0.5181111983939949,0.4517312427760189,0.0,77.75
0.48040499258095487,0.45635459068294887,0.0,75.02
0.3863140438160077,0.4508769284888688,0.0,83.35
0.17692240551627825,0.4508266747072717,0.0,98.13
0.027755957056821157,0.47715965626413387,0.0,109.37
0.006284367635506678,0.4945977184783155,0.0,120.0
0.004800558610456489,0.49469822604150965,0.0,121.14
0.004538709958977045,0.47329011508115987,0.0,120.0
0.004538709958977045,0.4557515453037841,0.0,105.0
0.004451427075150563,0.431780491481984,0.0,85.26
0.004451427075150563,0.40142720739735666,0.0,75.32
0.004451427075150563,0.36976732499120557,0.0,62.5
0.004451427075150563,0.3380069350218604,0.0,56.5
0.0034040324692327832,0.3244384139906528,0.0,55.68
0.003142183817753339,0.33212724257500376,0.0,55.18
0.003142183817753339,0.3390622644353988,0.0,56.01
0.003054900933926857,0.34398713503191114,0.0,66.64
0.003054900933926857,0.3513241871450827,0.0,84.05
0.008728288382648162,0.3468013468013468,0.0,98.42
0.14096185737976782,0.34438916528468766,0.0,103.04
0.35934363271362485,0.3253429820594,0.0,100.69
0.4792703150912106,0.31353334338408967,0.0,98.13
0.5500567338744872,0.3044876626966179,0.0,94.05
0.5693462512001397,0.3050907080757827,0.0,94.05
0.5786855197695732,0.3199155736469169,0.0,88.61
0.5702190800384045,0.3310216593798683,0.0,74.37
0.4624247185126997,0.34082114679129605,0.0,75.03
0.20720956620406739,0.3662998140610081,0.0,88.05
0.035262285065898576,0.40504547967234533,0.0,102.05
0.009513834337086498,0.4178099401979999,0.0,110.89
0.005411538797241861,0.4134881149806523,0.0,114.02
0.004189578423671118,0.4160510578421026,0.0,107.99
0.004189578423671118,0.4110759334639932,0.0,90.0
0.004189578423671118,0.40142720739735666,0.0,70.61
0.004189578423671118,0.40600030152268957,0.0,74.91
0.004189578423671118,0.40057289311020655,0.0,72.5
0.004189578423671118,0.4034876124428363,0.0,65.0
