Solar_profile,Wind_on_profile,Wind_off_profile,Dayahead_price
0.038135593220338986,0.11580423940149626,0.2807215332581736,68.45
0.00423728813559322,0.14806733167082295,0.2869222096956031,70.00
0.0,0.1281172069825436,0.213641488162345,73.70
0.0,0.1126870324189526,0.2367531003382187,83.70
0.0,0.13092269326683292,0.24830890642615558,71.34
0.0,0.12733790523690774,0.31905298759864714,68.38
0.0,0.11829800498753117,0.31397970687711385,61.72
0.0,0.10006234413965087,0.23252536640360766,53.81
0.0,0.08291770573566085,0.21025930101465615,49.98
0.0,0.08884039900249376,0.22350620067643745,51.63
0.0,0.07699501246882792,0.2361894024802706,47.11
0.0,0.08447630922693267,0.4160090191657272,47.07
0.0,0.13809226932668328,0.5918827508455468,46.21
0.0,0.18516209476309226,0.6612175873731679,47.00
0.0,0.27213216957605985,0.6933483652762119,46.91
0.0,0.25202618453865333,0.7474633596392334,59.54
0.0,0.24953241895261843,0.6237316798196167,68.40
0.0,0.24968827930174564,0.6846110484780159,74.19
0.0,0.2404925187032419,0.7694475760992108,80.00
0.0,0.31218827930174564,0.7841037204058624,85.38
0.00423728813559322,0.32496882793017456,0.7838218714768885,82.61
0.01694915254237288,0.32964463840399005,0.8032694475760992,69.67
0.01694915254237288,0.3564526184538654,0.7280157835400226,69.73
0.01694915254237288,0.309071072319202,0.7612739571589628,69.73
0.0,0.3001870324189526,0.8196166854565952,73.00
0.0,0.30065461346633415,0.854847801578354,76.00
0.0,0.3369700748129676,0.8779594137542277,89.90
0.0,0.37079177057356605,0.8737316798196166,73.30
0.0,0.35427057356608477,0.8587936865839909,55.00
0.0,0.3093827930174564,0.8655580608793687,52.73
0.0,0.3307356608478803,0.8618940248027058,52.12
0.0,0.36471321695760606,0.8190529875986472,51.43
0.0,0.3679862842892768,0.810879368658399,50.64
0.0,0.4025872817955112,0.8342728297632469,50.02
0.0,0.45074812967581046,0.9002254791431793,46.00
0.0,0.45947630922693267,0.9188275084554679,45.68
0.0,0.4929862842892768,0.9295377677564824,45.49
0.0,0.5165211970074812,0.9368658399098084,45.00
0.0,0.529145885286783,0.9343291995490417,43.80
0.0,0.5453553615960101,0.935174746335964,45.90
0.0,0.5383416458852868,0.9131905298759865,46.68
0.0,0.5135598503740647,0.9092446448703495,51.65
0.0,0.5006234413965087,0.9177001127395716,52.41
0.0,0.4968827930174564,0.9205186020293123,52.62
0.012711864406779662,0.49423316708229426,0.9081172491544532,52.71
0.01694915254237288,0.49875311720698257,0.9021984216459977,73.00
0.01694915254237288,0.5004675810473815,0.875422773393461,73.00
0.012711864406779662,0.48675187032418954,0.8819052987598647,68.96
0.0,0.474283042394015,0.8745772266065389,64.12
0.0,0.4699189526184539,0.858793686583991,59.61
0.0,0.4527743142144639,0.8156708004509583,75.14
0.0,0.4403054862842893,0.8041149943630215,74.70
0.0,0.4124064837905237,0.7919954904171363,73.00
0.0,0.42487531172069826,0.7733934611048476,68.07
0.0,0.43173316708229426,0.7449267192784668,53.62
0.0,0.37468827930174564,0.7612739571589628,52.82
0.0,0.3988466334164589,0.7384441939120632,62.36
0.0,0.3968204488778055,0.6910935738444194,51.95
0.0,0.3620635910224439,0.6355693348365277,50.00
0.0,0.3422693266832918,0.6031567080045095,48.38
0.0,0.3079800498753117,0.4616685456595265,48.02
0.0,0.25031172069825436,0.45941375422773395,45.91
0.0,0.23737531172069826,0.47914317925591887,47.17
0.0,0.21228179551122195,0.37655016910935735,48.19
0.0,0.24438902743142144,0.2753664036076663,49.11
0.0,0.21009975062344138,0.3269447576099211,50.70
0.0,0.1449501246882793,0.4219278466741826,53.40
0.0,0.13933915211970074,0.40501691093573844,56.55
0.01694915254237288,0.12609102244389028,0.2759301014656144,60.02
0.01694915254237288,0.10676433915211969,0.2798759864712514,60.22
0.01694915254237288,0.11346633416458854,0.22914317925591882,55.00
0.00847457627118644,0.1223503740648379,0.2773393461104848,52.39
0.0,0.12001246882793018,0.25817361894024804,51.57
0.0,0.11393391521197008,0.24379932356257045,54.71
0.0,0.118142144638404,0.29340473506200676,63.43
0.0,0.11580423940149627,0.38331454340473503,67.37
0.0,0.0963216957605985,0.3007328072153326,67.20
0.0,0.0815149625935162,0.17643742953776775,66.03
0.0,0.07185162094763092,0.16149943630214206,55.36
0.0,0.06577306733167082,0.22096956031567083,58.59
0.0,0.0763715710723192,0.30355129650507323,51.89
0.0,0.08790523690773068,0.21956031567080045,46.03
0.0,0.0989713216957606,0.14684329199549043,47.98
0.0,0.10956982543640897,0.1823562570462232,47.84
0.0,0.13248129675810474,0.1972942502818489,46.11
0.0,0.19108478802992518,0.1629086809470124,46.08
0.0,0.21695760598503738,0.16234498308906425,47.62
0.0,0.21758104738154613,0.23816234498308908,55.77
0.0,0.1996571072319202,0.136978579481398,68.61
0.0,0.2160224438902743,0.15839909808342728,74.15
0.0,0.2153990024937656,0.29763246899661777,74.93
0.01694915254237288,0.26652119700748134,0.536640360766629,73.59
0.03389830508474576,0.32418952618453867,0.769729425028185,71.23
0.038135593220338986,0.31421446384039897,0.8458286358511837,67.27
0.03389830508474576,0.40243142144638405,0.9086809470124013,65.14
0.01694915254237288,0.5014027431421446,0.9343291995490417,62.56
0.00847457627118644,0.5416147132169576,0.9385569334836528,57.56
0.0,0.5640586034912718,0.9467305524239007,56.99
0.0,0.5914900249376559,0.9489853438556933,72.82
0.0,0.587281795511222,0.9467305524239008,52.89
0.0,0.5847880299251871,0.9447576099210823,50.00
0.0,0.5875935162094763,0.9408117249154454,51.00
0.0,0.5985037406483791,0.9430665163472379,49.00
0.0,0.5927369077306732,0.9402480270574971,47.54
0.0,0.5863466334164588,0.9391206313416008,44.40
0.0,0.5695137157107233,0.9081172491544531,36.70
0.0,0.5908665835411472,0.9024802705749719,45.56
0.0,0.5932044887780549,0.8695039458850057,39.00
0.0,0.594139650872818,0.8272266065388951,40.00
0.0,0.5944513715710724,0.7973506200676438,32.80
0.0,0.5918017456359103,0.834554678692221,43.00
0.0,0.5925810473815462,0.843010146561443,53.96
0.0,0.5925810473815462,0.8971251409244645,53.00
0.0,0.5822942643391521,0.8435738444193912,59.80
0.00423728813559322,0.5777743142144638,0.7996054114994363,60.10
0.025423728813559324,0.582138403990025,0.8196166854565953,55.89
0.06779661016949153,0.592425187032419,0.843010146561443,53.48
0.07627118644067797,0.5891521197007481,0.8108793686583992,48.70
0.07627118644067796,0.5877493765586035,0.7412626832018038,49.01
0.05084745762711865,0.5821384039900249,0.7328072153325818,52.38
0.02542372881355932,0.5755922693266833,0.7843855693348366,52.37
0.0,0.5838528678304239,0.7936865839909809,52.84
0.0,0.5829177057356608,0.8390642615558062,78.24
0.0,0.5769950124688279,0.915163472378805,52.29
0.0,0.5656172069825437,0.9292559188275085,48.38
0.0,0.5766832917705735,0.9298196166854567,50.10
0.0,0.5802680798004988,0.9247463359639233,51.12
0.0,0.5759039900249376,0.9143179255918827,50.66
0.0,0.5681109725685786,0.9140360766629086,46.72
0.0,0.5399002493765586,0.9171364148816235,42.60
0.0,0.5249376558603491,0.9174182638105977,39.50
0.0,0.5146508728179551,0.9174182638105975,37.00
0.0,0.483790523690773,0.9162908680947013,42.40
0.0,0.5144950124688279,0.9224915445321307,36.42
0.0,0.48410224438902744,0.9160090191657272,42.00
0.0,0.47973815461346636,0.9151634723788049,50.63
0.0,0.40928927680798,0.9272829763246899,57.51
0.0,0.4216022443890274,0.9247463359639234,66.69
0.01694915254237288,0.4191084788029925,0.9258737316798196,65.90
0.05084745762711865,0.36860972568578554,0.9162908680947013,68.20
0.1059322033898305,0.43095386533665836,0.9179819616685457,54.00
0.1483050847457627,0.46025561097256856,0.923055242390079,51.09
0.17796610169491525,0.4819201995012469,0.923618940248027,50.10
0.1398305084745763,0.48566084788029923,0.9261555806087937,52.56
0.07203389830508475,0.4674251870324189,0.9258737316798196,53.95
0.00847457627118644,0.4378117206982543,0.9247463359639233,64.37
0.0,0.43407107231920194,0.9126268320180384,75.64
0.0,0.41879675810473815,0.9005073280721533,74.22
0.0,0.38902743142144636,0.8962795941375423,55.98
0.0,0.35645261845386533,0.9036076662908681,54.73
0.0,0.32543640897755616,0.858793686583991,50.02
0.0,0.28428927680798005,0.786076662908681,52.64
0.0,0.2917705735660848,0.7212514092446449,50.31
0.0,0.2528054862842893,0.5938556933483653,51.07
0.0,0.20791770573566085,0.4656144306651635,49.61
0.0,0.1692643391521197,0.3176437429537768,48.63
0.0,0.1451059850374065,0.24971815107102596,48.80
0.0,0.10847880299251869,0.16657271702367532,48.50
0.0,0.09538653366583541,0.09611048478015784,49.80
0.0,0.07496882793017456,0.035231116121758735,59.29
0.0,0.06140897755610972,0.009582863585118376,72.60
0.0,0.05439526184538654,0.0008455467869222097,81.17
0.00847457627118644,0.05423940149625935,0.021984216459977453,81.79
0.0211864406779661,0.053304239401496256,0.03804960541149944,81.15
0.0423728813559322,0.05221321695760599,0.016065388951521986,80.00
0.05084745762711865,0.0520573566084788,0.03241262683201804,76.39
0.038135593220338986,0.06405860349127182,0.02085682074408117,75.00
0.03813559322033898,0.06172069825436409,0.03325817361894025,76.06
0.0211864406779661,0.06187655860349127,0.03494926719278467,75.40
0.0,0.0746571072319202,0.042277339346110485,76.78
0.0,0.09943890274314214,0.05693348365276212,83.45
0.0,0.1162718204488778,0.09188275084554678,85.15
0.0,0.13123441396508728,0.1414881623449831,78.16
0.0,0.1398067331670823,0.21420518602029315,71.92
0.0,0.16458852867830423,0.2189966178128523,67.25
0.0,0.19420199501246882,0.22125140924464487,62.04
0.0,0.18983790523690774,0.3094701240135288,51.07
0.0,0.17690149625935161,0.2953776775648253,46.00
0.0,0.16786159600997505,0.25,44.20
0.0,0.12266209476309227,0.3757046223224352,45.43
0.0,0.13341645885286785,0.5166290868094702,46.42
0.0,0.15383416458852867,0.5901916572717023,45.00
0.0,0.18079800498753118,0.5357948139797069,43.50
0.0,0.20698254364089777,0.6271138669673055,50.00
0.0,0.23129675810473815,0.689120631341601,54.78
0.0,0.22537406483790523,0.6837655016910936,60.02
0.00847457627118644,0.2797693266832918,0.7832581736189402,69.96
0.029661016949152543,0.30595386533665836,0.6905298759864713,70.27
0.05508474576271186,0.3650249376558603,0.6806651634723787,71.33
0.08050847457627118,0.3765586034912718,0.7268883878241262,53.61
0.09745762711864407,0.39635286783042395,0.7308342728297632,52.48
0.059322033898305086,0.43999376558603487,0.733934611048478,50.96
0.02542372881355932,0.4652431421446384,0.8531567080045096,50.69
0.00423728813559322,0.4470074812967581,0.9123449830890642,51.17
0.0,0.45698254364089774,0.8957158962795941,65.00
0.0,0.41552369077306733,0.8866967305524239,52.11
0.0,0.4462281795511222,0.7824126268320181,51.28
0.0,0.3982231920199501,0.7426719278466742,51.17
0.0,0.3511533665835411,0.7280157835400226,47.37
0.0,0.34071072319201995,0.7074408117249155,46.45
0.0,0.3394638403990025,0.6781285231116121,45.88
0.0,0.3294887780548629,0.6815107102593011,46.80
0.0,0.34881546134663344,0.7054678692220969,46.48
0.0,0.3469451371571072,0.7088500563697858,49.00
0.0,0.3218516209476309,0.6657271702367531,43.69
0.0,0.384351620947631,0.7406989853438558,46.27
0.0,0.39713216957605985,0.7694475760992108,42.60
0.0,0.4144326683291771,0.8052423900789176,42.98
0.0,0.5081047381546134,0.8213077790304397,50.99
0.0,0.5115336658354115,0.8297632468996619,54.50
0.0,0.524002493765586,0.8114430665163472,62.11
0.00423728813559322,0.5533042394014962,0.7305524239007892,65.00
0.0211864406779661,0.5843204488778054,0.7305524239007892,64.01
0.02542372881355932,0.580423940149626,0.7254791431792559,51.98
0.02542372881355932,0.571851620947631,0.7680383314543404,49.00
0.03389830508474576,0.5533042394014963,0.7925591882750846,51.75
0.012711864406779662,0.5495635910224439,0.8165163472378805,52.50
0.0,0.5300810473815462,0.8227170236753101,52.81
0.0,0.5229114713216958,0.8260992108229988,59.47
0.0,0.5303927680798004,0.8269447576099211,49.90
0.0,0.5431733167082293,0.8275084554678692,49.59
0.0,0.5260286783042394,0.8286358511837655,48.42
0.0,0.5146508728179551,0.8213077790304397,49.00
0.0,0.5045199501246882,0.8193348365276212,47.58
0.0,0.49251870324189523,0.7914317925591883,47.55
0.0,0.46165835411471323,0.7593010146561443,52.40
0.0,0.4451371571072319,0.7147688838782412,47.93
0.0,0.3880922693266833,0.7108229988726043,43.44
0.0,0.43594139650872815,0.7435174746335964,33.48
0.0,0.46773690773067333,0.7401352874859075,34.63
0.0,0.49735037406483795,0.8213077790304397,34.63
0.0,0.565149625935162,0.8283540022547914,28.97
0.0,0.5871259351620948,0.802423900789177,40.00
0.0,0.585567331670823,0.826944757609921,38.30
0.012711864406779662,0.5857231920199502,0.8193348365276212,47.33
0.01694915254237288,0.5833852867830424,0.826662908680947,48.80
0.01694915254237288,0.5903990024937655,0.8294813979706878,51.50
0.01694915254237288,0.5916458852867831,0.8286358511837655,51.52
0.029661016949152543,0.5883728179551122,0.830608793686584,50.99
0.01694915254237288,0.59071072319202,0.82271702367531,50.00
0.01694915254237288,0.5939837905236908,0.8229988726042841,50.84
0.0,0.5944513715710723,0.8277903043968433,51.82
0.0,0.5960099750623441,0.8280721533258173,72.50
0.0,0.597568578553616,0.826662908680947,51.55
0.0,0.5978802992518704,0.8280721533258174,51.73
0.0,0.5983478802992519,0.8286358511837655,48.28
0.0,0.5824501246882793,0.8275084554678691,47.61
0.0,0.5777743142144639,0.8232807215332583,45.10
0.0,0.5649937655860349,0.8235625704622322,42.20
0.0,0.5699812967581048,0.8252536640360767,46.52
0.0,0.5413029925187032,0.7998872604284104,42.40
0.0,0.4781795511221945,0.8179255918827508,46.48
0.0,0.33167082294264344,0.8111612175873733,46.37
0.0,0.2772755610972569,0.8134160090191658,45.00
0.0,0.2866271820448878,0.8159526493799323,46.67
0.0,0.35021820448877805,0.7516910935738444,50.41
0.0,0.40741895261845384,0.7277339346110485,58.00
0.0,0.3820137157107232,0.7869222096956032,63.14
0.012711864406779662,0.3776496259351621,0.8041149943630214,66.30
0.09745762711864406,0.36455735660847877,0.810315670800451,65.50
0.22033898305084745,0.4021197007481297,0.8215896279594137,51.94
0.1610169491525424,0.4420199501246883,0.8218714768883878,48.30
0.15677966101694915,0.47537406483790523,0.8193348365276212,51.57
0.1228813559322034,0.4028990024937656,0.8131341600901917,51.73
0.0423728813559322,0.37764962593516205,0.7787485907553552,62.12
0.02542372881355932,0.3854426433915212,0.7829763246899661,65.17
0.0,0.33307356608478805,0.7514092446448704,85.74
0.0,0.35162094763092266,0.7736753100338218,63.14
0.0,0.2967581047381546,0.746335963923337,56.00
0.0,0.25389650872817954,0.689120631341601,52.14
0.0,0.22116583541147133,0.6502254791431792,55.00
0.0,0.21415211970074813,0.5718714768883879,51.68
0.0,0.16490024937655862,0.5352311161217588,47.43
0.0,0.18640897755610972,0.6538895152198421,46.67
0.0,0.24283042394014961,0.7437993235625705,42.00
0.0,0.3238778054862843,0.8221533258173619,38.30
0.0,0.43625311720698257,0.8277903043968433,36.00
0.0,0.477711970074813,0.8297632468996617,42.20
0.0,0.48815461346633415,0.8272266065388951,44.30
0.0,0.4558915211970075,0.8215896279594137,47.40
0.0,0.4572942643391521,0.8373731679819617,57.45
0.0,0.5024937655860349,0.907271702367531,62.36
0.00847457627118644,0.5081047381546135,0.915445321307779,61.72
0.055084745762711856,0.5278990024937655,0.9047350620067643,60.20
0.05084745762711864,0.5422381546134664,0.9002254791431792,56.82
0.05508474576271186,0.5431733167082293,0.8928974069898534,55.70
0.05084745762711865,0.5372506234413965,0.9010710259301016,54.90
0.0635593220338983,0.5264962593516209,0.9024802705749719,54.37
0.0423728813559322,0.5282107231920199,0.8903607666290868,52.12
0.00423728813559322,0.5272755610972568,0.8909244644870349,55.00
0.0,0.5296134663341645,0.9005073280721534,62.80
0.0,0.5399002493765586,0.9089627959413754,50.86
0.0,0.5529925187032418,0.9061443066516347,51.07
0.0,0.5441084788029925,0.9081172491544531,50.82
0.0,0.523067331670823,0.8889515219842165,49.99
0.0,0.5171446384039899,0.8959977452085682,48.79
0.0,0.5012468827930174,0.8971251409244645,47.10
0.0,0.5193266832917706,0.9089627959413754,41.60
0.0,0.5123129675810474,0.9067080045095829,38.30
0.0,0.5110660847880298,0.8934611048478016,44.20
0.0,0.5124688279301746,0.8974069898534386,42.10
0.0,0.5299251870324189,0.8999436302142052,39.70
0.0,0.5388092269326683,0.8974069898534385,39.00
0.0,0.5389650872817955,0.9007891770011274,46.63
0.0,0.5347568578553616,0.9064261555806088,60.05
0.0,0.5492518703241895,0.9078354002254791,63.14
0.00847457627118644,0.5519014962593516,0.911499436302142,60.20
0.0423728813559322,0.559850374064838,0.9103720405862459,56.01
0.02966101694915254,0.5481608478802993,0.9089627959413754,56.74
0.03389830508474576,0.5523690773067331,0.9089627959413754,54.00
0.05084745762711864,0.5441084788029926,0.9086809470124013,52.69
0.046610169491525424,0.5303927680798005,0.911781285231116,55.32
0.02542372881355932,0.5071695760598504,0.9095264937993235,53.72
0.0,0.5070137157107233,0.907271702367531,60.39
0.0,0.517923940149626,0.907271702367531,63.10
0.0,0.53428927680798,0.9055806087936865,52.67
0.0,0.5417705735660847,0.8920518602029313,50.92
0.0,0.5509663341645885,0.7959413754227734,49.70
0.0,0.571072319201995,0.5839909808342728,49.50
0.0,0.46991895261845384,0.46307779030439683,48.08
0.0,0.2238154613466334,0.4867531003382187,48.20
0.0,0.23955735660847882,0.8029875986471251,48.60
0.0,0.39011845386533667,0.8745772266065388,46.60
0.0,0.43329177057356605,0.8782412626832019,46.90
0.0,0.4018079800498753,0.8779594137542277,46.76
0.0,0.4315773067331671,0.8703494926719278,46.94
0.0,0.43796758104738154,0.8540022547914318,48.60
0.0,0.4191084788029925,0.8695039458850056,54.58
0.0,0.42596633416458857,0.8635851183765503,63.55
0.0,0.4348503740648379,0.8387824126268321,68.66
0.0,0.3743765586034913,0.8765501691093573,69.85
0.03813559322033898,0.41209476309226933,0.8906426155580609,64.90
0.06779661016949153,0.44622817955112215,0.822435174746336,65.57
0.1016949152542373,0.38746882793017456,0.8058060879368658,59.00
0.1016949152542373,0.3477244389027431,0.8528748590755355,56.27
0.09745762711864407,0.38684538653366585,0.7928410372040586,56.81
0.05508474576271186,0.4320448877805486,0.8122886133032694,57.75
0.00423728813559322,0.39105361596009974,0.8542841037204059,59.32
0.0,0.38559850374064836,0.8771138669673055,79.44
0.0,0.4036783042394015,0.8503382187147688,56.88
0.0,0.4756857855361596,0.867249154453213,53.85
0.0,0.44747506234413964,0.8683765501691094,50.00
0.0,0.4273690773067332,0.8466741826381059,51.06
0.0,0.2657418952618454,0.8227170236753101,47.40
0.0,0.18547381546134661,0.6344419391206314,50.57
0.0,0.17144638403990026,0.48083427282976315,53.90
0.0,0.12827306733167082,0.28213077790304397,49.66
0.0,0.09710099750623442,0.2612739571589628,48.52
0.0,0.0788653366583541,0.1668545659526494,48.54
0.0,0.05953865336658354,0.26268320180383314,48.50
0.0,0.06047381546134664,0.34808342728297637,51.85
0.0,0.08089152119700749,0.22857948139797069,59.26
0.0,0.121571072319202,0.19250281848928974,73.08
0.0,0.15305486284289277,0.23928974069898534,76.86
0.046610169491525424,0.1528990024937656,0.06961668545659526,74.40
0.1610169491525424,0.197786783042394,0.06708004509582863,74.40
0.22033898305084745,0.21493142144638405,0.1378241262683202,71.28
0.19491525423728812,0.16302992518703244,0.1285231116121759,69.25
0.1440677966101695,0.15601620947630923,0.12936865839909809,65.27
0.09745762711864407,0.1443266832917706,0.12401352874859076,67.44
0.05084745762711864,0.13123441396508728,0.10005636978579481,68.14
0.01694915254237288,0.12655860349127182,0.06708004509582863,69.00
0.0,0.11814214463840399,0.06397970687711386,75.04
0.0,0.12811720698254364,0.07694475760992107,76.13
0.0,0.13388403990024939,0.1645997745208568,72.46
0.0,0.12780548628428928,0.16093573844419393,61.83
0.0,0.11767456359102244,0.12767756482525366,58.19
0.0,0.1162718204488778,0.20659526493799324,56.70
0.0,0.10925810473815462,0.3286358511837655,53.16
0.0,0.10972568578553615,0.29791431792559186,57.78
0.0,0.10723192019950126,0.26747463359639234,57.32
0.0,0.1059850374064838,0.3012965050732807,55.18
0.0,0.11081670822942642,0.2939684329199549,55.00
0.0,0.11175187032418953,0.294250281848929,53.88
0.0,0.12889650872817954,0.3782412626832018,53.71
0.0,0.14962593516209477,0.42615558060879366,53.43
0.0,0.18329177057356608,0.3878241262683202,56.49
0.0,0.19482543640897754,0.3897970687711387,60.46
0.046610169491525424,0.19934538653366585,0.44475760992108226,62.48
0.15254237288135591,0.1793952618453865,0.4506764374295378,62.49
0.25,0.1451059850374065,0.3852874859075535,57.33
0.3008474576271187,0.12063591022443891,0.3136978579481398,55.26
0.30508474576271183,0.119856608478803,0.24971815107102593,55.43
0.24152542372881355,0.11253117206982544,0.1964487034949267,58.08
0.13559322033898308,0.13045511221945139,0.23337091319052988,58.48
0.029661016949152543,0.1630299251870324,0.23731679819616686,62.93
0.0,0.19139650872817954,0.2804396843291996,67.15
0.0,0.21960723192019949,0.27282976324689967,68.91
0.0,0.25997506234413964,0.28382187147688837,63.42
0.0,0.24719451371571072,0.2787485907553551,60.22
0.0,0.2066708229426434,0.26465614430665163,58.53
0.0,0.19108478802992518,0.24859075535512964,58.52
0.0,0.18812344139650872,0.24943630214205187,56.46
0.0,0.15928927680798005,0.2325253664036077,56.00
0.0,0.15087281795511223,0.18291995490417137,54.10
0.0,0.1379364089775561,0.15360766629086808,53.83
0.0,0.12624688279301743,0.14599774520856817,51.35
0.0,0.10006234413965089,0.06538895152198422,50.45
0.0,0.08619077306733167,0.03945885005636979,50.47
0.0,0.08572319201995013,0.03494926719278467,48.96
0.0,0.08447630922693267,0.029312288613303265,50.17
0.0,0.0815149625935162,0.02874859075535513,52.41
0.046610169491525424,0.08525561097256856,0.02395715896279594,56.90
0.16101694915254236,0.0780860349127182,0.01860202931228861,57.00
0.2754237288135593,0.06639650872817955,0.014937993235625703,56.51
0.3177966101694915,0.06437032418952619,0.005073280721533258,55.96
0.3135593220338983,0.06265586034912718,0.002536640360766629,53.90
0.25423728813559326,0.06374688279301746,0.007891770011273957,55.54
0.1483050847457627,0.06359102244389028,0.011273957158962795,55.39
0.03389830508474576,0.06343516209476308,0.009301014656144305,58.02
0.0,0.06842269326683292,0.002254791431792559,66.68
0.0,0.0738778054862843,0.001972942502818489,69.43
0.0,0.06686408977556109,0.002536640360766629,69.91
0.0,0.05891521197007481,0.0005636978579481398,68.78
0.0,0.05766832917705736,0.0,61.16
0.0,0.059071072319201993,0.0,62.26
0.0,0.0564214463840399,0.012401352874859075,57.47
0.0,0.05501870324189526,0.03043968432919955,55.54
0.0,0.0547069825436409,0.07074408117249154,53.02
0.0,0.05595386533665836,0.11443066516347238,52.10
0.0,0.05844763092269327,0.14937993235625704,51.31
0.0,0.06483790523690773,0.16910935738444194,51.14
0.0,0.06998129675810473,0.18714768883878238,53.23
0.0,0.05875935162094763,0.21645997745208567,67.16
0.0,0.0625,0.11527621195039459,79.62
0.0,0.06889027431421446,0.02818489289740699,88.06
0.059322033898305086,0.07590399002493765,0.018038331454340473,86.01
0.17372881355932204,0.07793017456359103,0.033540022547914314,80.04
0.2584745762711864,0.11050498753117206,0.02395715896279594,75.00
0.288135593220339,0.12422069825436409,0.03184892897406989,70.65
0.288135593220339,0.11081670822942644,0.043968432919954906,71.56
0.2076271186440678,0.1137780548628429,0.051014656144306655,72.03
0.09745762711864406,0.11783042394014963,0.043122886133032695,76.49
0.03389830508474576,0.11954488778054863,0.04763246899661781,81.08
0.0,0.14292394014962592,0.056087936865839905,88.35
0.0,0.1561720698254364,0.06736189402480272,88.50
0.0,0.16942019950124687,0.09864712514092447,79.93
0.0,0.18329177057356608,0.14205186020293123,73.69
0.0,0.1934226932668329,0.18010146561443066,66.52
0.0,0.21119077306733167,0.2593010146561443,53.60
0.0,0.21477556109725687,0.5859639233370912,52.50
0.0,0.24719451371571072,0.7562006764374296,47.10
0.0,0.28086034912718205,0.7435174746335963,48.66
0.0,0.2727556109725686,0.8210259301014655,48.41
0.0,0.2902119700748129,0.8886696730552425,50.80
0.0,0.3338528678304239,0.8999436302142052,51.73
0.0,0.3743765586034912,0.903325817361894,47.58
0.0,0.4063279301745636,0.899379932356257,60.24
0.0,0.41115960099750626,0.8847237880496054,71.19
